geo_level,est,county_fips,group_number,stpl_fips,date_export,metric_number,stcotr_fips,group_name,state_fips,denom,num,state_abbr,county_name,city_name,data_yr_type,lci,tract_code,uci,metric_name
tract,8.6,149,1,4751560,2022-03-02T00:00:00Z,2,47149040905,total population,47,-999.0,-999.0,TN,Rutherford County,Murfreesboro,2017,-999.0,040905,-999.0,Air pollution - particulate matter
tract,8.3,149,1,4751560,2022-03-02T00:00:00Z,2,47149041000,total population,47,-999.0,-999.0,TN,Rutherford County,Murfreesboro,2018,-999.0,041000,-999.0,Air pollution - particulate matter
tract,8.8,149,1,4751560,2022-03-02T00:00:00Z,2,47149041000,total population,47,-999.0,-999.0,TN,Rutherford County,Murfreesboro,2017,-999.0,041000,-999.0,Air pollution - particulate matter
tract,8.1,149,1,4751560,2022-03-02T00:00:00Z,2,47149041101,total population,47,-999.0,-999.0,TN,Rutherford County,Murfreesboro,2018,-999.0,041101,-999.0,Air pollution - particulate matter
tract,8.6,149,1,4751560,2022-03-02T00:00:00Z,2,47149041101,total population,47,-999.0,-999.0,TN,Rutherford County,Murfreesboro,2017,-999.0,041101,-999.0,Air pollution - particulate matter
tract,8.0,149,1,4751560,2022-03-02T00:00:00Z,2,47149041102,total population,47,-999.0,-999.0,TN,Rutherford County,Murfreesboro,2018,-999.0,041102,-999.0,Air pollution - particulate matter
tract,8.5,149,1,4751560,2022-03-02T00:00:00Z,2,47149041102,total population,47,-999.0,-999.0,TN,Rutherford County,Murfreesboro,2017,-999.0,041102,-999.0,Air pollution - particulate matter
tract,8.0,149,1,4751560,2022-03-02T00:00:00Z,2,47149041201,total population,47,-999.0,-999.0,TN,Rutherford County,Murfreesboro,2018,-999.0,041201,-999.0,Air pollution - particulate matter
tract,8.5,149,1,4751560,2022-03-02T00:00:00Z,2,47149041201,total population,47,-999.0,-999.0,TN,Rutherford County,Murfreesboro,2017,-999.0,041201,-999.0,Air pollution - particulate matter
tract,8.0,149,1,4751560,2022-03-02T00:00:00Z,2,47149041202,total population,47,-999.0,-999.0,TN,Rutherford County,Murfreesboro,2018,-999.0,041202,-999.0,Air pollution - particulate matter
tract,8.4,149,1,4751560,2022-03-02T00:00:00Z,2,47149041202,total population,47,-999.0,-999.0,TN,Rutherford County,Murfreesboro,2017,-999.0,041202,-999.0,Air pollution - particulate matter
tract,8.2,149,1,4751560,2022-03-02T00:00:00Z,2,47149041301,total population,47,-999.0,-999.0,TN,Rutherford County,Murfreesboro,2018,-999.0,041301,-999.0,Air pollution - particulate matter
tract,8.7,149,1,4751560,2022-03-02T00:00:00Z,2,47149041301,total population,47,-999.0,-999.0,TN,Rutherford County,Murfreesboro,2017,-999.0,041301,-999.0,Air pollution - particulate matter
tract,8.2,149,1,4751560,2022-03-02T00:00:00Z,2,47149041302,total population,47,-999.0,-999.0,TN,Rutherford County,Murfreesboro,2018,-999.0,041302,-999.0,Air pollution - particulate matter
tract,8.7,149,1,4751560,2022-03-02T00:00:00Z,2,47149041302,total population,47,-999.0,-999.0,TN,Rutherford County,Murfreesboro,2017,-999.0,041302,-999.0,Air pollution - particulate matter
tract,8.2,149,1,4751560,2022-03-02T00:00:00Z,2,47149041401,total population,47,-999.0,-999.0,TN,Rutherford County,Murfreesboro,2018,-999.0,041401,-999.0,Air pollution - particulate matter
tract,8.6,149,1,4751560,2022-03-02T00:00:00Z,2,47149041401,total population,47,-999.0,-999.0,TN,Rutherford County,Murfreesboro,2017,-999.0,041401,-999.0,Air pollution - particulate matter
tract,8.2,149,1,4751560,2022-03-02T00:00:00Z,2,47149041402,total population,47,-999.0,-999.0,TN,Rutherford County,Murfreesboro,2018,-999.0,041402,-999.0,Air pollution - particulate matter
tract,8.6,149,1,4751560,2022-03-02T00:00:00Z,2,47149041402,total population,47,-999.0,-999.0,TN,Rutherford County,Murfreesboro,2017,-999.0,041402,-999.0,Air pollution - particulate matter
tract,8.2,149,1,4751560,2022-03-02T00:00:00Z,2,47149041403,total population,47,-999.0,-999.0,TN,Rutherford County,Murfreesboro,2018,-999.0,041403,-999.0,Air pollution - particulate matter
tract,8.6,149,1,4751560,2022-03-02T00:00:00Z,2,47149041403,total population,47,-999.0,-999.0,TN,Rutherford County,Murfreesboro,2017,-999.0,041403,-999.0,Air pollution - particulate matter
tract,8.1,149,1,4751560,2022-03-02T00:00:00Z,2,47149041500,total population,47,-999.0,-999.0,TN,Rutherford County,Murfreesboro,2018,-999.0,041500,-999.0,Air pollution - particulate matter
tract,8.6,149,1,4751560,2022-03-02T00:00:00Z,2,47149041500,total population,47,-999.0,-999.0,TN,Rutherford County,Murfreesboro,2017,-999.0,041500,-999.0,Air pollution - particulate matter
tract,8.2,149,1,4751560,2022-03-02T00:00:00Z,2,47149041600,total population,47,-999.0,-999.0,TN,Rutherford County,Murfreesboro,2018,-999.0,041600,-999.0,Air pollution - particulate matter
tract,8.6,149,1,4751560,2022-03-02T00:00:00Z,2,47149041600,total population,47,-999.0,-999.0,TN,Rutherford County,Murfreesboro,2017,-999.0,041600,-999.0,Air pollution - particulate matter
tract,8.2,149,1,4751560,2022-03-02T00:00:00Z,2,47149041700,total population,47,-999.0,-999.0,TN,Rutherford County,Murfreesboro,2018,-999.0,041700,-999.0,Air pollution - particulate matter
tract,8.7,149,1,4751560,2022-03-02T00:00:00Z,2,47149041700,total population,47,-999.0,-999.0,TN,Rutherford County,Murfreesboro,2017,-999.0,041700,-999.0,Air pollution - particulate matter
tract,8.1,149,1,4751560,2022-03-02T00:00:00Z,2,47149041800,total population,47,-999.0,-999.0,TN,Rutherford County,Murfreesboro,2018,-999.0,041800,-999.0,Air pollution - particulate matter
tract,8.6,149,1,4751560,2022-03-02T00:00:00Z,2,47149041800,total population,47,-999.0,-999.0,TN,Rutherford County,Murfreesboro,2017,-999.0,041800,-999.0,Air pollution - particulate matter
tract,8.1,149,1,4751560,2022-03-02T00:00:00Z,2,47149041900,total population,47,-999.0,-999.0,TN,Rutherford County,Murfreesboro,2018,-999.0,041900,-999.0,Air pollution - particulate matter
tract,8.6,149,1,4751560,2022-03-02T00:00:00Z,2,47149041900,total population,47,-999.0,-999.0,TN,Rutherford County,Murfreesboro,2017,-999.0,041900,-999.0,Air pollution - particulate matter
tract,8.1,149,1,4751560,2022-03-02T00:00:00Z,2,47149042000,total population,47,-999.0,-999.0,TN,Rutherford County,Murfreesboro,2018,-999.0,042000,-999.0,Air pollution - particulate matter
tract,8.6,149,1,4751560,2022-03-02T00:00:00Z,2,47149042000,total population,47,-999.0,-999.0,TN,Rutherford County,Murfreesboro,2017,-999.0,042000,-999.0,Air pollution - particulate matter
tract,8.1,149,1,4751560,2022-03-02T00:00:00Z,2,47149042100,total population,47,-999.0,-999.0,TN,Rutherford County,Murfreesboro,2018,-999.0,042100,-999.0,Air pollution - particulate matter
tract,8.6,149,1,4751560,2022-03-02T00:00:00Z,2,47149042100,total population,47,-999.0,-999.0,TN,Rutherford County,Murfreesboro,2017,-999.0,042100,-999.0,Air pollution - particulate matter
tract,8.3,149,1,4751560,2022-03-02T00:00:00Z,2,47149042300,total population,47,-999.0,-999.0,TN,Rutherford County,Murfreesboro,2018,-999.0,042300,-999.0,Air pollution - particulate matter
tract,8.8,149,1,4751560,2022-03-02T00:00:00Z,2,47149042300,total population,47,-999.0,-999.0,TN,Rutherford County,Murfreesboro,2017,-999.0,042300,-999.0,Air pollution - particulate matter
tract,9.3,157,1,4748000,2022-03-02T00:00:00Z,2,47157000100,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2018,-999.0,000100,-999.0,Air pollution - particulate matter
tract,9.0,157,1,4748000,2022-03-02T00:00:00Z,2,47157000100,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2017,-999.0,000100,-999.0,Air pollution - particulate matter
tract,9.3,157,1,4748000,2022-03-02T00:00:00Z,2,47157000200,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2018,-999.0,000200,-999.0,Air pollution - particulate matter
tract,9.0,157,1,4748000,2022-03-02T00:00:00Z,2,47157000200,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2017,-999.0,000200,-999.0,Air pollution - particulate matter
tract,9.3,157,1,4748000,2022-03-02T00:00:00Z,2,47157000300,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2018,-999.0,000300,-999.0,Air pollution - particulate matter
tract,9.0,157,1,4748000,2022-03-02T00:00:00Z,2,47157000300,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2017,-999.0,000300,-999.0,Air pollution - particulate matter
tract,9.3,157,1,4748000,2022-03-02T00:00:00Z,2,47157000400,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2018,-999.0,000400,-999.0,Air pollution - particulate matter
tract,9.0,157,1,4748000,2022-03-02T00:00:00Z,2,47157000400,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2017,-999.0,000400,-999.0,Air pollution - particulate matter
tract,9.3,157,1,4748000,2022-03-02T00:00:00Z,2,47157000600,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2018,-999.0,000600,-999.0,Air pollution - particulate matter
tract,9.0,157,1,4748000,2022-03-02T00:00:00Z,2,47157000600,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2017,-999.0,000600,-999.0,Air pollution - particulate matter
tract,9.3,157,1,4748000,2022-03-02T00:00:00Z,2,47157000700,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2018,-999.0,000700,-999.0,Air pollution - particulate matter
tract,9.0,157,1,4748000,2022-03-02T00:00:00Z,2,47157000700,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2017,-999.0,000700,-999.0,Air pollution - particulate matter
tract,9.2,157,1,4748000,2022-03-02T00:00:00Z,2,47157000800,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2018,-999.0,000800,-999.0,Air pollution - particulate matter
tract,9.0,157,1,4748000,2022-03-02T00:00:00Z,2,47157000800,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2017,-999.0,000800,-999.0,Air pollution - particulate matter
tract,9.3,157,1,4748000,2022-03-02T00:00:00Z,2,47157000900,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2018,-999.0,000900,-999.0,Air pollution - particulate matter
tract,9.0,157,1,4748000,2022-03-02T00:00:00Z,2,47157000900,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2017,-999.0,000900,-999.0,Air pollution - particulate matter
tract,9.2,157,1,4748000,2022-03-02T00:00:00Z,2,47157001100,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2018,-999.0,001100,-999.0,Air pollution - particulate matter
tract,9.0,157,1,4748000,2022-03-02T00:00:00Z,2,47157001100,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2017,-999.0,001100,-999.0,Air pollution - particulate matter
tract,9.3,157,1,4748000,2022-03-02T00:00:00Z,2,47157001200,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2018,-999.0,001200,-999.0,Air pollution - particulate matter
tract,9.0,157,1,4748000,2022-03-02T00:00:00Z,2,47157001200,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2017,-999.0,001200,-999.0,Air pollution - particulate matter
tract,9.3,157,1,4748000,2022-03-02T00:00:00Z,2,47157001300,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2018,-999.0,001300,-999.0,Air pollution - particulate matter
tract,9.0,157,1,4748000,2022-03-02T00:00:00Z,2,47157001300,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2017,-999.0,001300,-999.0,Air pollution - particulate matter
tract,9.3,157,1,4748000,2022-03-02T00:00:00Z,2,47157001400,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2018,-999.0,001400,-999.0,Air pollution - particulate matter
tract,9.0,157,1,4748000,2022-03-02T00:00:00Z,2,47157001400,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2017,-999.0,001400,-999.0,Air pollution - particulate matter
tract,9.3,157,1,4748000,2022-03-02T00:00:00Z,2,47157001500,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2018,-999.0,001500,-999.0,Air pollution - particulate matter
tract,9.0,157,1,4748000,2022-03-02T00:00:00Z,2,47157001500,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2017,-999.0,001500,-999.0,Air pollution - particulate matter
tract,9.3,157,1,4748000,2022-03-02T00:00:00Z,2,47157001600,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2018,-999.0,001600,-999.0,Air pollution - particulate matter
tract,9.0,157,1,4748000,2022-03-02T00:00:00Z,2,47157001600,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2017,-999.0,001600,-999.0,Air pollution - particulate matter
tract,9.3,157,1,4748000,2022-03-02T00:00:00Z,2,47157001700,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2018,-999.0,001700,-999.0,Air pollution - particulate matter
tract,9.0,157,1,4748000,2022-03-02T00:00:00Z,2,47157001700,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2017,-999.0,001700,-999.0,Air pollution - particulate matter
tract,9.3,157,1,4748000,2022-03-02T00:00:00Z,2,47157001900,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2018,-999.0,001900,-999.0,Air pollution - particulate matter
tract,9.0,157,1,4748000,2022-03-02T00:00:00Z,2,47157001900,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2017,-999.0,001900,-999.0,Air pollution - particulate matter
tract,9.3,157,1,4748000,2022-03-02T00:00:00Z,2,47157002000,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2018,-999.0,002000,-999.0,Air pollution - particulate matter
tract,9.0,157,1,4748000,2022-03-02T00:00:00Z,2,47157002000,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2017,-999.0,002000,-999.0,Air pollution - particulate matter
tract,9.3,157,1,4748000,2022-03-02T00:00:00Z,2,47157002100,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2018,-999.0,002100,-999.0,Air pollution - particulate matter
tract,9.0,157,1,4748000,2022-03-02T00:00:00Z,2,47157002100,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2017,-999.0,002100,-999.0,Air pollution - particulate matter
tract,9.3,157,1,4748000,2022-03-02T00:00:00Z,2,47157002400,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2018,-999.0,002400,-999.0,Air pollution - particulate matter
tract,9.0,157,1,4748000,2022-03-02T00:00:00Z,2,47157002400,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2017,-999.0,002400,-999.0,Air pollution - particulate matter
tract,9.3,157,1,4748000,2022-03-02T00:00:00Z,2,47157002500,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2018,-999.0,002500,-999.0,Air pollution - particulate matter
tract,9.0,157,1,4748000,2022-03-02T00:00:00Z,2,47157002500,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2017,-999.0,002500,-999.0,Air pollution - particulate matter
tract,9.3,157,1,4748000,2022-03-02T00:00:00Z,2,47157002600,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2018,-999.0,002600,-999.0,Air pollution - particulate matter
tract,9.1,157,1,4748000,2022-03-02T00:00:00Z,2,47157002600,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2017,-999.0,002600,-999.0,Air pollution - particulate matter
tract,9.3,157,1,4748000,2022-03-02T00:00:00Z,2,47157002700,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2018,-999.0,002700,-999.0,Air pollution - particulate matter
tract,9.1,157,1,4748000,2022-03-02T00:00:00Z,2,47157002700,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2017,-999.0,002700,-999.0,Air pollution - particulate matter
tract,9.3,157,1,4748000,2022-03-02T00:00:00Z,2,47157002800,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2018,-999.0,002800,-999.0,Air pollution - particulate matter
tract,9.0,157,1,4748000,2022-03-02T00:00:00Z,2,47157002800,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2017,-999.0,002800,-999.0,Air pollution - particulate matter
tract,9.3,157,1,4748000,2022-03-02T00:00:00Z,2,47157002900,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2018,-999.0,002900,-999.0,Air pollution - particulate matter
tract,9.0,157,1,4748000,2022-03-02T00:00:00Z,2,47157002900,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2017,-999.0,002900,-999.0,Air pollution - particulate matter
tract,9.3,157,1,4748000,2022-03-02T00:00:00Z,2,47157003000,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2018,-999.0,003000,-999.0,Air pollution - particulate matter
tract,9.1,157,1,4748000,2022-03-02T00:00:00Z,2,47157003000,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2017,-999.0,003000,-999.0,Air pollution - particulate matter
tract,9.3,157,1,4748000,2022-03-02T00:00:00Z,2,47157003100,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2018,-999.0,003100,-999.0,Air pollution - particulate matter
tract,9.1,157,1,4748000,2022-03-02T00:00:00Z,2,47157003100,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2017,-999.0,003100,-999.0,Air pollution - particulate matter
tract,9.3,157,1,4748000,2022-03-02T00:00:00Z,2,47157003200,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2018,-999.0,003200,-999.0,Air pollution - particulate matter
tract,9.1,157,1,4748000,2022-03-02T00:00:00Z,2,47157003200,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2017,-999.0,003200,-999.0,Air pollution - particulate matter
tract,9.3,157,1,4748000,2022-03-02T00:00:00Z,2,47157003300,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2018,-999.0,003300,-999.0,Air pollution - particulate matter
tract,9.1,157,1,4748000,2022-03-02T00:00:00Z,2,47157003300,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2017,-999.0,003300,-999.0,Air pollution - particulate matter
tract,9.3,157,1,4748000,2022-03-02T00:00:00Z,2,47157003400,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2018,-999.0,003400,-999.0,Air pollution - particulate matter
tract,9.1,157,1,4748000,2022-03-02T00:00:00Z,2,47157003400,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2017,-999.0,003400,-999.0,Air pollution - particulate matter
tract,9.4,157,1,4748000,2022-03-02T00:00:00Z,2,47157003500,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2018,-999.0,003500,-999.0,Air pollution - particulate matter
tract,9.1,157,1,4748000,2022-03-02T00:00:00Z,2,47157003500,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2017,-999.0,003500,-999.0,Air pollution - particulate matter
tract,9.3,157,1,4748000,2022-03-02T00:00:00Z,2,47157003600,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2018,-999.0,003600,-999.0,Air pollution - particulate matter
tract,9.1,157,1,4748000,2022-03-02T00:00:00Z,2,47157003600,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2017,-999.0,003600,-999.0,Air pollution - particulate matter
tract,9.3,157,1,4748000,2022-03-02T00:00:00Z,2,47157003700,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2018,-999.0,003700,-999.0,Air pollution - particulate matter
tract,9.1,157,1,4748000,2022-03-02T00:00:00Z,2,47157003700,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2017,-999.0,003700,-999.0,Air pollution - particulate matter
tract,9.3,157,1,4748000,2022-03-02T00:00:00Z,2,47157003800,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2018,-999.0,003800,-999.0,Air pollution - particulate matter
tract,9.1,157,1,4748000,2022-03-02T00:00:00Z,2,47157003800,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2017,-999.0,003800,-999.0,Air pollution - particulate matter
tract,9.3,157,1,4748000,2022-03-02T00:00:00Z,2,47157003900,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2018,-999.0,003900,-999.0,Air pollution - particulate matter
tract,9.0,157,1,4748000,2022-03-02T00:00:00Z,2,47157003900,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2017,-999.0,003900,-999.0,Air pollution - particulate matter
tract,9.3,157,1,4748000,2022-03-02T00:00:00Z,2,47157004200,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2018,-999.0,004200,-999.0,Air pollution - particulate matter
tract,9.0,157,1,4748000,2022-03-02T00:00:00Z,2,47157004200,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2017,-999.0,004200,-999.0,Air pollution - particulate matter
tract,9.3,157,1,4748000,2022-03-02T00:00:00Z,2,47157004300,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2018,-999.0,004300,-999.0,Air pollution - particulate matter
tract,9.1,157,1,4748000,2022-03-02T00:00:00Z,2,47157004300,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2017,-999.0,004300,-999.0,Air pollution - particulate matter
tract,9.3,157,1,4748000,2022-03-02T00:00:00Z,2,47157004500,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2018,-999.0,004500,-999.0,Air pollution - particulate matter
tract,9.1,157,1,4748000,2022-03-02T00:00:00Z,2,47157004500,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2017,-999.0,004500,-999.0,Air pollution - particulate matter
tract,9.3,157,1,4748000,2022-03-02T00:00:00Z,2,47157004600,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2018,-999.0,004600,-999.0,Air pollution - particulate matter
tract,9.1,157,1,4748000,2022-03-02T00:00:00Z,2,47157004600,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2017,-999.0,004600,-999.0,Air pollution - particulate matter
tract,9.4,157,1,4748000,2022-03-02T00:00:00Z,2,47157005000,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2018,-999.0,005000,-999.0,Air pollution - particulate matter
tract,9.1,157,1,4748000,2022-03-02T00:00:00Z,2,47157005000,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2017,-999.0,005000,-999.0,Air pollution - particulate matter
tract,9.4,157,1,4748000,2022-03-02T00:00:00Z,2,47157005300,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2018,-999.0,005300,-999.0,Air pollution - particulate matter
tract,9.1,157,1,4748000,2022-03-02T00:00:00Z,2,47157005300,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2017,-999.0,005300,-999.0,Air pollution - particulate matter
tract,9.4,157,1,4748000,2022-03-02T00:00:00Z,2,47157005500,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2018,-999.0,005500,-999.0,Air pollution - particulate matter
tract,9.1,157,1,4748000,2022-03-02T00:00:00Z,2,47157005500,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2017,-999.0,005500,-999.0,Air pollution - particulate matter
tract,9.4,157,1,4748000,2022-03-02T00:00:00Z,2,47157005600,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2018,-999.0,005600,-999.0,Air pollution - particulate matter
tract,9.1,157,1,4748000,2022-03-02T00:00:00Z,2,47157005600,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2017,-999.0,005600,-999.0,Air pollution - particulate matter
tract,9.4,157,1,4748000,2022-03-02T00:00:00Z,2,47157005700,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2018,-999.0,005700,-999.0,Air pollution - particulate matter
tract,9.1,157,1,4748000,2022-03-02T00:00:00Z,2,47157005700,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2017,-999.0,005700,-999.0,Air pollution - particulate matter
tract,9.4,157,1,4748000,2022-03-02T00:00:00Z,2,47157005800,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2018,-999.0,005800,-999.0,Air pollution - particulate matter
tract,9.1,157,1,4748000,2022-03-02T00:00:00Z,2,47157005800,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2017,-999.0,005800,-999.0,Air pollution - particulate matter
tract,9.4,157,1,4748000,2022-03-02T00:00:00Z,2,47157005900,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2018,-999.0,005900,-999.0,Air pollution - particulate matter
tract,9.1,157,1,4748000,2022-03-02T00:00:00Z,2,47157005900,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2017,-999.0,005900,-999.0,Air pollution - particulate matter
tract,9.4,157,1,4748000,2022-03-02T00:00:00Z,2,47157006000,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2018,-999.0,006000,-999.0,Air pollution - particulate matter
tract,9.1,157,1,4748000,2022-03-02T00:00:00Z,2,47157006000,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2017,-999.0,006000,-999.0,Air pollution - particulate matter
tract,9.4,157,1,4748000,2022-03-02T00:00:00Z,2,47157006200,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2018,-999.0,006200,-999.0,Air pollution - particulate matter
tract,9.1,157,1,4748000,2022-03-02T00:00:00Z,2,47157006200,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2017,-999.0,006200,-999.0,Air pollution - particulate matter
tract,9.4,157,1,4748000,2022-03-02T00:00:00Z,2,47157006300,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2018,-999.0,006300,-999.0,Air pollution - particulate matter
tract,9.1,157,1,4748000,2022-03-02T00:00:00Z,2,47157006300,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2017,-999.0,006300,-999.0,Air pollution - particulate matter
tract,9.4,157,1,4748000,2022-03-02T00:00:00Z,2,47157006400,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2018,-999.0,006400,-999.0,Air pollution - particulate matter
tract,9.1,157,1,4748000,2022-03-02T00:00:00Z,2,47157006400,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2017,-999.0,006400,-999.0,Air pollution - particulate matter
tract,9.4,157,1,4748000,2022-03-02T00:00:00Z,2,47157006500,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2018,-999.0,006500,-999.0,Air pollution - particulate matter
tract,9.1,157,1,4748000,2022-03-02T00:00:00Z,2,47157006500,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2017,-999.0,006500,-999.0,Air pollution - particulate matter
tract,9.3,157,1,4748000,2022-03-02T00:00:00Z,2,47157006600,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2018,-999.0,006600,-999.0,Air pollution - particulate matter
tract,9.1,157,1,4748000,2022-03-02T00:00:00Z,2,47157006600,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2017,-999.0,006600,-999.0,Air pollution - particulate matter
tract,9.4,157,1,4748000,2022-03-02T00:00:00Z,2,47157006700,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2018,-999.0,006700,-999.0,Air pollution - particulate matter
tract,9.1,157,1,4748000,2022-03-02T00:00:00Z,2,47157006700,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2017,-999.0,006700,-999.0,Air pollution - particulate matter
tract,9.4,157,1,4748000,2022-03-02T00:00:00Z,2,47157006800,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2018,-999.0,006800,-999.0,Air pollution - particulate matter
tract,9.1,157,1,4748000,2022-03-02T00:00:00Z,2,47157006800,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2017,-999.0,006800,-999.0,Air pollution - particulate matter
tract,9.4,157,1,4748000,2022-03-02T00:00:00Z,2,47157006900,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2018,-999.0,006900,-999.0,Air pollution - particulate matter
tract,9.1,157,1,4748000,2022-03-02T00:00:00Z,2,47157006900,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2017,-999.0,006900,-999.0,Air pollution - particulate matter
tract,9.3,157,1,4748000,2022-03-02T00:00:00Z,2,47157007000,total population,47,-999.0,-999.0,TN,Shelby County,Memphis,2018,-999.0,007000,-999.0,Air pollution - particulate matter
