TractFIPS,TractFIPS_2017_str,StateAbbr,StateDesc,CityName,Annual Checkup,Arthritis,Binge Drinking,COPD,Cancer (except skin),Cholesterol Screening,Chronic Kidney Disease,Colorectal Cancer Screening,Core preventive services for older men,Core preventive services for older women,Coronary Heart Disease,Current Asthma,Current Smoking,Dental Visit,Diabetes,Health Insurance,High Blood Pressure,High Cholesterol,Mammography,Mental Health,Obesity,Pap Smear Test,Physical Health,Physical Inactivity,Sleep <7 hours,Stroke,Taking BP Medication,Teeth Loss
47157007500,47157007500,TN,Tennessee,Memphis,81.2,36.1,7.7,12.6,6.7,76.1,5.3,58.9,23,26.2,11.6,12.3,28.2,39.8,25.5,26,57.9,44.1,76.9,18.4,46.2,81.3,23.5,41.3,44.3,8.6,86,35.6
47157007810,47157007810,TN,Tennessee,Memphis,79.4,31.2,9,10.3,5.9,73.7,4.6,55,22.5,24.7,9.7,11.8,26.4,37.8,21.3,25.4,51.8,40.3,77.1,17.6,43.6,79.8,20.5,37.9,44.7,7,83.3,37.6
47157007821,47157007821,TN,Tennessee,Memphis,80,36.2,7.3,14.3,6.5,71.5,5.8,52.6,21.9,23.6,12.4,13.1,31.1,34.6,25.9,30.1,57,44.1,74.6,20.7,47.3,76.8,25.9,44.1,45,9.6,84.7,41.7
47157007822,47157007822,TN,Tennessee,Memphis,78.1,32.8,8.8,11.7,6.1,73.3,4.9,53,22.9,24.3,10.5,11.6,27.9,35.5,22.6,29.1,52.7,42.2,74.7,18.5,44.8,77.8,22.5,40.5,44.2,7.5,83.7,40.2
47157007900,47157007900,TN,Tennessee,Memphis,79.4,32.3,8.7,11.5,5.6,73.3,4.4,53.9,21.8,24.6,9.5,12.6,30,35.7,22,25.9,53.1,41.4,76.4,19.4,45.7,78.7,22.2,39.8,46.1,7,83.2,38.6
47157008000,47157008000,TN,Tennessee,Memphis,75.1,28.6,10.5,10.3,5.5,72.7,3.9,56.9,28.5,30.7,8.1,11.2,27.4,47.2,16.6,22.7,45,38.9,76.6,18.3,40.7,81.7,19.8,35.3,40.5,5.2,80.2,27.7
47157008110,47157008110,TN,Tennessee,Memphis,74.8,27.4,9.9,10.7,4.3,66.9,4,49.8,21,24.1,8,12.3,31.5,33.8,19.3,32.3,46.7,38.8,75.2,20.8,45.5,76.9,22.1,40.2,45.5,5.9,79,39.9
47157008120,47157008120,TN,Tennessee,Memphis,80,34.6,8.2,12.5,6,75,4.7,56.8,22.1,26,10.4,12.8,30,37.8,23.9,26,55.5,43.2,77.2,19.5,46.4,79.6,23.4,40.5,45.5,7.6,84.6,36.1
47157008200,47157008200,TN,Tennessee,Memphis,72.2,26.1,10.2,11.5,3.9,62,3.7,43.4,21.5,21.4,7.5,12.8,35.1,29.1,17.8,37.1,44.4,38,72,23.3,45.5,72.8,23.8,42.6,46.1,5.7,75.9,44.9
47157008500,47157008500,TN,Tennessee,Memphis,78.1,28.1,12.5,5.1,10.1,89.8,2.9,75.8,41.3,46.4,6.6,7.3,9.2,80.3,8.8,5.3,36.3,39.4,81.5,8.2,22.3,90.3,9.5,17.8,24.5,2.6,84.3,7.8
47157008600,47157008600,TN,Tennessee,Memphis,73.3,23.4,14.8,5.7,6.9,82.5,2.5,69.3,37.8,42.8,5.6,8.1,14.6,71.8,8.5,10.1,32,35.6,79.7,11.1,26.5,88.3,10.9,21.2,29,2.4,78.6,11.5
47157008700,47157008700,TN,Tennessee,Memphis,70.3,26.1,13.8,9,6.3,73.8,2.8,57.4,31.7,33.1,7.4,9.3,23.3,52.8,11.3,20.5,35.6,38.4,72.9,15.9,31.1,80.5,16.3,30.4,34,3.6,77.7,25.5
47157008800,47157008800,TN,Tennessee,Memphis,66.3,27.4,11.6,13.5,5,61.5,3.7,45.9,26.9,26.7,9.4,11,34.1,36.3,15.6,39.5,39.3,41.7,66.8,22.9,39.9,73.4,24.9,42.5,38.5,5.2,74.7,39.1
47157008900,47157008900,TN,Tennessee,Memphis,67.9,27,11.2,12.8,4.7,62.5,3.9,45.4,27,26.7,9.3,11,33.6,35.7,17,39.3,41.6,41,69.2,22.4,42.3,74.4,24.7,42.4,40.5,5.5,75.4,37.8
47157009100,47157009100,TN,Tennessee,Memphis,67,26.8,12.5,12.1,5.5,63.5,3.3,47.9,27.4,27.9,8.8,10.4,30.4,39.4,14,35.9,37.4,41.1,68.4,20.7,36.2,74.3,22.1,39.4,36.9,4.6,75.4,36.6
47157009200,47157009200,TN,Tennessee,Memphis,73.6,23.2,15.3,5.3,7.3,83.4,2.3,72.5,40.2,45.7,5.4,7.9,13.7,75.3,7.8,8.2,30.9,34.9,80.4,10.5,24.2,89.3,10,19.8,27.7,2.3,79,9.9
47157009300,47157009300,TN,Tennessee,Memphis,72.6,26.2,14.3,7.5,7.5,78.3,2.9,61.5,33.9,34.4,7,8.7,18.3,58.2,9.9,14.2,34.9,36.8,74.8,13.1,27.9,82.8,13.4,25.7,32,3.3,79.5,21.1
47157009400,47157009400,TN,Tennessee,Memphis,73.1,25.3,15.1,6.4,7.7,81.3,2.6,68.2,37.4,40.6,6.2,8.3,16.1,67.5,8.8,10.3,33.4,36.2,77.5,11.7,26.4,87.1,11.6,22.6,30,2.8,79.7,14.7
47157009500,47157009500,TN,Tennessee,Memphis,73.9,24.2,15.6,5.4,7.9,83.3,2.4,72.5,40.4,45.3,5.7,7.9,13.7,74.2,7.9,8.5,31.9,35.3,80.3,10.4,24.3,89.7,10.1,20.1,28,2.4,79.9,11.1
47157009600,47157009600,TN,Tennessee,Memphis,77.2,27.7,13.1,5.4,9.6,88.4,2.8,74.6,41,46.4,6.8,7.4,10.5,78.5,9,6.1,36,39.3,81.3,8.8,22.9,89.9,10,18.8,25.4,2.7,83.8,8.8
47157009700,47157009700,TN,Tennessee,Memphis,73.2,24.6,12.5,8.5,5.1,71.2,2.9,56.2,29.7,32.3,6.4,10.6,26.1,46.5,12.7,23.6,38.7,36,75.2,17.4,36.8,82,16.9,33.4,40,3.8,76.8,29.2
47157009800,47157009800,TN,Tennessee,Memphis,69.9,28,12.7,10.9,6.5,71.3,3.3,54.1,30.9,31.8,8.6,9.9,26.5,47.8,12.9,24.4,38.2,40.2,70.1,17.8,33.4,77.9,19,34.1,35.2,4.4,78.1,29
47157009901,47157009901,TN,Tennessee,Memphis,70.8,28.7,10.6,13.5,4.9,64.3,3.8,42.9,25.7,25,9.1,12.4,35.7,31.5,16.8,32.9,43.7,40.5,67.6,23.2,42.6,71.7,24.5,41.5,42.9,5.7,76.8,42.9
47157009902,47157009902,TN,Tennessee,Memphis,75.7,29.9,9.6,12.4,5.1,68.8,3.9,46.7,24.2,24.2,8.8,12.8,33.5,32.2,18.6,28.4,48.1,40,73,21.6,44.5,74.3,23.1,40.1,45.9,6.1,79.6,39.5
47157010000,47157010000,TN,Tennessee,Memphis,77.3,28.9,9.4,10.9,4.8,70.2,3.8,53.3,24.1,27.7,7.9,12.7,31.8,38.4,18.7,26.5,48.5,38.7,76.6,20.6,45,80.1,21.5,39.3,45.7,5.8,80.2,34.1
47157010110,47157010110,TN,Tennessee,Memphis,75.7,29.2,8.8,12.9,4.5,65.2,4.2,44.8,23.9,23.2,8.5,13.7,36.4,30,19.2,31.7,48.4,39,72.2,23.7,47,73.2,24.6,42.9,47.4,6.4,78.4,43.1
47157010120,47157010120,TN,Tennessee,Memphis,76.6,27.9,9.4,10.9,4.7,68.6,3.8,52.6,25.6,27.4,7.7,12.8,31.6,39.3,17.5,26.7,46.6,38,75.6,20.8,44,79.5,21.3,38.9,44.8,5.5,79,33.6
47157010210,47157010210,TN,Tennessee,Memphis,77.1,28.2,9.5,10.8,4.5,69.3,3.7,50.7,23.6,26,7.4,13,32,35.6,18.1,26.9,47.6,37.9,75,20.9,45,78.3,21.4,39,46.4,5.6,79.3,36.6
47157010220,47157010220,TN,Tennessee,Memphis,78.5,30.5,9.5,10.5,5.7,74.2,3.9,57,25.6,28.9,8.5,12.1,28.2,43,18.8,23.1,49.4,39.7,77.7,18.6,42.7,81.8,20.3,37.2,43.5,5.8,82,31.7
47157010300,47157010300,TN,Tennessee,Memphis,78,28.9,9.3,10.5,4.7,70.7,4,54.2,22.3,26,7.9,12.6,31,37.1,19.6,26.7,49.4,38.7,77,20,45.6,80.3,21.2,39.1,46.3,6,80.6,36.4
47157010500,47157010500,TN,Tennessee,Memphis,75.9,31.1,9.4,12.2,5.7,68.5,4.3,49.6,23.3,22.7,10.2,12.2,31.1,32.9,20.2,32.5,49.2,41.5,72.6,20.6,43.1,76.3,23.3,42.1,44.1,7,81.1,43.7
47157010610,47157010610,TN,Tennessee,Memphis,73.2,22.6,11.7,8.2,3.6,66,3,51,24.8,28.5,5.7,11.5,29.8,38.1,14.5,30.5,40.2,34.5,75.8,19.7,42.4,80,18.5,37.4,44.5,4,74.6,33.1
47157010620,47157010620,TN,Tennessee,Memphis,73.4,22.2,10.5,9.5,3.1,60.2,3.2,49,21.9,25,5.5,13.3,35.4,33.9,14.7,33.5,41.2,33,75.9,23.1,45.2,77.5,20.8,40.3,46.7,4.5,72,37.4
47157010630,47157010630,TN,Tennessee,Memphis,71.6,22.4,11.1,9.6,3.2,59.7,3.1,48.2,22.7,25,5.8,12.8,34.5,33.2,15,37.1,40.3,34.3,74.3,22.9,44.2,77.8,21.3,41,45.7,4.5,72.3,40.3
47157010710,47157010710,TN,Tennessee,Memphis,76.7,25.4,11.2,7.7,5.2,75.2,3,58,29.8,32.7,6.5,10.5,23.3,48.2,14.4,20.6,42.3,36.5,77.8,15.9,37.6,83.2,16.1,32.3,41.5,4,79.7,25.7
47157010720,47157010720,TN,Tennessee,Memphis,76,27.1,9.8,10.2,4.8,69.8,3.7,52.8,28.1,29.4,7.7,12,30.3,40,16.8,26.7,45.9,37.4,75.5,19.8,43.4,79.5,20.4,37.9,44.2,5.2,78.5,31.1
47157010810,47157010810,TN,Tennessee,Memphis,75.8,23.9,10.9,8.2,4,69.7,3.1,53.6,27.7,29.6,5.8,11.8,28.6,41.9,14.7,24.6,42.1,34.5,76.9,18.9,42,81.2,17.9,35.5,44.8,4.1,76.6,29.4
47157010820,47157010820,TN,Tennessee,Memphis,78.6,26.3,10.9,7.5,5.3,77.4,3.1,64.1,30.2,34.6,6.3,10.8,22.6,52.5,15.2,18.6,44.5,36.4,80.2,15.4,39.1,85.8,15.7,31.4,41.5,4.1,80.9,22
47157011010,47157011010,TN,Tennessee,Memphis,74.8,27.3,10.7,10.1,5,71.3,3.2,52.1,27.4,29.7,7.1,12,29.3,40.8,15.5,25.5,43.2,37.7,74.5,19.7,40.7,79.7,19.9,36.5,42.8,4.7,78.6,33.4
47157011020,47157011020,TN,Tennessee,Memphis,76.9,25.4,10.9,8.5,4.4,71.5,3.2,54.2,24.6,29.3,6.4,11.7,28.3,40.9,15.9,23.7,44.7,35.7,78.2,18.3,42.5,81.4,18.1,35.2,45.5,4.6,78.2,31
47157011100,47157011100,TN,Tennessee,Memphis,79.6,35.4,8,13.6,6.1,72.6,5.3,51.7,21.3,23.3,11.7,12.7,32.1,33.7,25.6,30,57.4,43.9,75.1,20.4,47.8,77.9,25.5,43.8,46.4,8.9,84.5,42
47157011200,47157011200,TN,Tennessee,Memphis,79.1,35.7,7.5,14.8,5.7,70.9,5.5,45.6,19.5,20.6,12.2,13.3,34.4,27.5,26.6,31.5,57.6,44.6,72.6,22,49.4,72.6,27.2,45.2,48.2,9.4,84.4,48.3
47157011300,47157011300,TN,Tennessee,Memphis,75.4,27.3,10.3,10.1,4.5,71.4,4,53.5,23.7,25.8,8.3,11.2,29.9,42.4,19,24.7,48.1,38.7,78.1,18.6,44,79.9,20.5,36.9,43.4,5.8,80.4,31.2
47157011400,47157011400,TN,Tennessee,Memphis,70.9,22,12.4,10.5,3,58.2,3.5,42.1,19.4,20.2,6.9,11.6,38.5,27.3,16.1,34.5,43.9,34.9,73,22.2,46.1,72.5,21.6,40.4,47.9,5.2,71.3,46.5
47157011500,47157011500,TN,Tennessee,Memphis,79.3,34.3,8,13.3,5.7,71.8,5.2,51.1,20.6,23,10.9,12.8,32.7,32.4,24.8,29.5,56.2,43.1,75,20.8,48.5,76.7,25.1,43.7,47.1,8.4,84,43.1
47157011600,47157011600,TN,Tennessee,Memphis,78,32.4,8.2,13.7,5.2,67.2,5,47.9,20.1,20.9,10.8,13.6,34.7,29.5,23.6,31.9,53.4,41.9,73.4,22.7,48.1,74.5,25.8,43.9,47.8,8.4,81.6,46.3
47157011700,47157011700,TN,Tennessee,Memphis,80.6,36.6,7.4,13.7,6.6,74.3,5.5,54.2,21.5,23.3,12.3,12.9,29.7,34.7,26.1,28,57.8,44.5,75.4,19.8,46.7,78.1,25.1,42.5,45.4,9.2,85.6,40.9
47157011800,47157011800,TN,Tennessee,Memphis,71.4,23.8,13.2,8.5,5,70.2,2.7,54.8,29.2,31.2,6.4,10.5,25.9,46.7,12,24.9,36.6,35.8,74.6,17.6,35.6,81.1,16.9,32.5,38.7,3.6,75.3,28.3
47157020511,47157020511,TN,Tennessee,Memphis,80.1,29.5,10.2,8.1,6.5,80.9,3.4,61.1,29.1,32.9,7.5,10.7,21,50.8,16.2,15.8,47.4,38.8,79,14.7,38,84.5,16.1,30.4,41,4.6,83.4,24.9
47157020512,47157020512,TN,Tennessee,Memphis,77.2,28,9.8,10.2,5.2,70.4,3.7,53.8,25.2,27.2,7.8,12.3,28.7,39.2,17,24.9,45.9,37.9,74.8,19.2,41.9,78.9,19.8,36.8,43.8,5.4,79.4,34.5
47157020521,47157020521,TN,Tennessee,Memphis,76.3,24.9,10.1,9.2,3.9,68,3.4,52.9,24.5,26.3,5.9,12.7,31.2,38.9,15.5,25.3,43.5,34.5,76.9,20.6,44.3,80.5,19.4,36.9,46,4.6,76.4,32.6
47157020523,47157020523,TN,Tennessee,Memphis,75.4,25.7,10.3,10,4.2,66.9,3.3,49.8,24.4,26.2,6.4,13.1,32.6,35.5,15.6,27.8,43.7,35.5,74.9,21.5,43.9,78.6,20.5,38.3,46.2,4.8,76.2,36.3
47157020524,47157020524,TN,Tennessee,Memphis,77.5,25.8,10.8,8.4,4.5,72.9,3.2,58.3,26,31,6.2,11.8,27.7,44.7,15.7,22.1,44.7,35.7,78.5,18.1,42.5,83.7,17.7,34.7,44.5,4.4,78.8,27.7
47157020531,47157020531,TN,Tennessee,Memphis,65.2,17,14.4,6.2,3.2,62.5,2.5,52.4,28.6,30.6,4.6,9,23.7,42.8,9.9,36.3,28.1,31.4,71.2,17.8,37,80.2,16,33.8,37.9,2.4,65.9,27.8
47157020532,47157020532,TN,Tennessee,Memphis,79,28.3,10.7,8.1,6.4,78,3.3,63.9,30.9,34.8,7.5,10.5,21.9,54.1,15,17.9,45.2,37.7,79.5,15,37.4,86.2,16,31.5,39.8,4.4,81.7,22.1
47157020541,47157020541,TN,Tennessee,Memphis,77.7,26.6,11.3,7.9,5.8,77.2,3,61.8,31.4,34.9,6.6,10.6,23,52.4,13.9,17.9,42.9,36.6,78.7,15.5,37.6,85.2,15.7,31.2,40.2,4,80.2,22.7
47157020542,47157020542,TN,Tennessee,Memphis,75.3,21.9,11.4,7.5,3.9,68.6,2.9,56.6,28.7,31.4,5.1,11.8,27,45.7,12.3,22.8,38.2,31.9,77.9,18.5,40.2,82.9,16.2,33.1,43.1,3.6,74,25.9
47157020610,47157020610,TN,Tennessee,Memphis,74.9,20.3,13.7,5.8,4.5,74.7,2.3,64.3,33.2,37.4,4.4,10.2,21.6,56.7,9.7,16.2,34,30.9,79.3,14.8,34.3,86.8,12.4,27.1,39.1,2.6,74.1,18.8
47157020621,47157020621,TN,Tennessee,Memphis,75.3,22.6,12.2,7.1,4.6,72.8,2.8,62,32.1,36.4,5.5,10.8,23.7,53.4,12.1,19.4,37.9,33.2,79.1,16.2,37.4,85.5,14.8,30,40,3.4,76,20.1
47157020622,47157020622,TN,Tennessee,Memphis,73.5,19.3,15.8,5.3,4.9,73.9,2.2,66.3,33.2,39.1,4.8,9.2,18.7,61.9,8.7,15.4,31.2,31,80,13.2,29.7,87.5,11,24.4,35.1,2.4,74.1,17.4
47157020644,47157020644,TN,Tennessee,Memphis,79.8,28.2,11.5,6.7,8,83.3,2.9,72,34.3,40.9,6.7,9.2,15.9,64.5,12.1,13,41.6,37.9,80.5,11.7,31,88.9,12.6,25.8,34.4,3.4,82.8,15.4
47157020651,47157020651,TN,Tennessee,Memphis,77,28.1,11.2,8.4,6.3,78.9,3.2,64.4,32.8,37.5,7.3,10.3,22.4,56.3,14.1,16.9,43,38.4,77.5,15.3,36.4,85.4,16.1,30.6,37.8,4.1,81.3,19.9
47157021010,47157021010,TN,Tennessee,Memphis,72.3,18.2,16.5,4.7,4.5,77.7,1.9,68,35.2,40.8,3.6,9,18,65,7.4,11.9,28.4,29.4,80.1,12.9,29.4,88.3,10.1,22,34.7,1.9,72.4,13.7
47157021111,47157021111,TN,Tennessee,Memphis,70.9,20.4,14.7,6.6,4.4,72,2.3,60.6,32.8,37,4.9,9.7,23.5,54.8,9.5,19.5,32.1,32.4,77.4,15.9,33.5,85,13.8,28.4,37.3,2.6,72.7,20.6
47157021112,47157021112,TN,Tennessee,Memphis,69.2,22.7,14.7,8.1,4.8,71.2,2.5,60.9,31.2,36.9,5.7,9.7,25.8,56,10.5,21.6,33.1,35.4,76.2,17.1,33.6,84.1,15.7,30.9,35.6,2.9,74.1,20.5
47157021113,47157021113,TN,Tennessee,Memphis,71.2,19.4,15.5,5.7,4.3,74.9,2.1,64.8,34.2,40.8,4.1,9.4,21.4,62.6,8.5,15.7,30.2,31.3,79.2,14.7,31.5,87.2,12.2,25.8,35.4,2.2,72.7,15.7
47157021121,47157021121,TN,Tennessee,Memphis,74.6,21.9,14.4,6,6,75.4,2.4,66.9,36,38.4,5.5,9.3,18.8,61.3,8.9,14.7,33.2,32.4,78.1,13.4,30,87.2,11.8,25.3,35.2,2.7,75.6,16.8
47157021122,47157021122,TN,Tennessee,Memphis,71.6,19.8,15,6,4.6,73,2.2,61.8,33,37.3,4.6,9.3,20.8,57.1,8.8,16.6,30.8,32.2,76.4,14.5,31,83.7,12.3,26.1,35.9,2.4,73.1,18.7
47157021125,47157021125,TN,Tennessee,Memphis,73.2,22.6,14.8,5.8,6.4,78.4,2.5,68.5,34.9,39.2,5.4,8.7,16.8,66.9,8.8,11.9,32.1,33.6,79.3,12.2,27.1,87.3,11.3,23.3,31.8,2.7,77.7,15
47157021126,47157021126,TN,Tennessee,Memphis,71.8,17,17.5,4.1,4.7,77.5,1.7,71.3,37.6,45.3,3.4,8.2,15.5,70.8,6.3,10.3,25.8,29.2,81.5,11.2,25.1,88.8,8.6,19.8,31.7,1.6,72.2,10.7
47157021135,47157021135,TN,Tennessee,Memphis,72.4,20.9,15,5.7,5.3,77,2.2,66.4,35.2,40.3,4.6,9.2,18.9,64.3,8.4,13.3,30.6,32.4,79.1,13.5,29.1,86.9,11.6,24,33.9,2.3,74.8,14.5
47157021136,47157021136,TN,Tennessee,Memphis,75.4,24.3,14.2,5.6,6.7,85.1,2.3,72.3,36.8,45.2,5.2,8.4,15,73.3,9.4,8.6,34.3,36.6,81.7,11.2,28,89.2,10.9,21.1,30.9,2.3,80,9.8
47157021137,47157021137,TN,Tennessee,Memphis,73.2,21.1,15.2,5.2,5.7,80.7,2.2,68.6,36.8,42.8,4.5,8.5,16.3,68.7,8.2,10.6,30.7,33.1,79.8,11.9,27.8,87.9,10.6,21.9,32.3,2.2,76.3,12.3
47157021138,47157021138,TN,Tennessee,Memphis,73.8,20.6,15,4.8,5.7,81.6,2.1,71.6,36.7,44.8,4.4,8.4,14.7,71.3,8.1,9.5,30.4,33.1,81.3,11.1,26.6,88.9,9.8,20.4,31.5,2,77,10.7
47157021139,47157021139,TN,Tennessee,Memphis,89.4,50.6,3,9.7,20.8,94.4,5.6,79.1,39.1,40.9,14.1,7,4.7,76.2,14.5,6.9,58.1,49,77.7,6.4,17.3,89,15,27.4,20,6.5,93.2,12.7
47157021140,47157021140,TN,Tennessee,Memphis,73.2,21.1,15.8,5.2,5.8,79.8,2.1,70.3,37.6,44.1,4.8,8.5,15.9,70.7,8,10.2,30.3,33.2,80.2,11.8,27.1,88.6,10.3,21.2,31.4,2.1,76.3,11.2
47157021141,47157021141,TN,Tennessee,Memphis,74.5,21.1,14.8,5,5.5,81.5,2.2,69,36.3,43.3,4.5,8.6,16.1,69.3,8.8,10.4,32.2,33.2,81.5,11.8,28.8,88.7,10.5,21.9,33.3,2.2,77.2,11.8
47157021142,47157021142,TN,Tennessee,Memphis,75.4,23.1,14.9,5.2,6.8,83,2.3,73.6,38.7,46,5.2,8.3,13.9,73.2,8.5,8.6,32.5,35.1,80.8,10.7,26.4,89.1,9.9,20,29.7,2.2,79.4,10
47157021200,47157021200,TN,Tennessee,Memphis,68.5,13.6,18.9,5.2,2.2,61.3,1.6,49.3,24.7,39.9,3.3,9.5,32.7,39.5,8.4,28.6,32.5,26.8,75.3,17.3,38.5,84.1,13.1,32.1,45.1,2.1,61.2,29.5
47157021311,47157021311,TN,Tennessee,Memphis,79.1,30.3,11.4,6.2,10.3,88.8,3,75.1,39.9,45.8,7.6,7.6,10.7,76.9,10.4,6.8,39.7,41.5,80.5,8.9,23.7,89,10.8,20.3,25.8,3,85.4,9.2
47157021312,47157021312,TN,Tennessee,Memphis,72.8,19.8,16.1,4.5,6,80.4,2.1,71.6,38.1,44,4.4,7.9,13.5,71.8,7.2,9,28.3,32.2,80.7,10.4,24.1,87.9,9,19,30,1.9,76.4,10.7
47157021320,47157021320,TN,Tennessee,Memphis,77,25.1,13.6,5.2,8.1,85.2,2.6,74.1,39.8,45,5.8,8.1,12,75.1,8.8,7.8,34.5,36.4,81.3,9.7,25.1,89.9,9.9,19.5,28.3,2.5,81.5,10
47157021331,47157021331,TN,Tennessee,Memphis,77.1,28.5,12.1,7,8.4,84,3.1,69.8,37.2,41.8,7.3,8.6,14.8,69.1,11.2,10.3,39.3,39.3,79.2,11.4,28.2,87.6,12.6,23.7,30.3,3.3,83.2,13.5
47157021333,47157021333,TN,Tennessee,Memphis,75.9,25,12.8,6.5,6.4,80.4,2.8,66.1,35,39,6,9.1,17.4,61.7,11,12.8,37,36.3,78.7,12.7,31.4,85.9,12.7,25,34.6,3,79.6,16.4
47157021334,47157021334,TN,Tennessee,Memphis,76,24.4,12,7,5.9,75.8,3,63.7,32.8,34.5,6.2,10,20.3,56.1,11.6,17.2,38.2,34.5,78,14.4,34.3,85.7,14,28.6,37.7,3.5,78.1,20.5
47157021342,47157021342,TN,Tennessee,Memphis,77.4,19.3,13.9,3.9,5,82.1,2.2,69.6,34,41.3,4,8.7,13.6,67,9.3,9.8,33.8,30.8,83.5,10.4,29.8,89.7,9.1,20.6,35.9,2.2,78,12.8
47157021510,47157021510,TN,Tennessee,Memphis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47157021710,47157021710,TN,Tennessee,Memphis,74.3,19.3,12.3,6.7,3.2,65.8,2.6,55.3,26.5,29.8,4.3,11.7,28,42.3,11.3,24.8,36.3,29.9,77.5,18.7,40.4,81.9,15.4,33.1,44.4,3.1,70.9,27.9
47157021721,47157021721,TN,Tennessee,Memphis,74.8,24.6,10.2,9.5,4.2,66.1,3.6,49,24.9,25,6.8,12.2,30.3,34.4,15.4,29,42.8,35.2,74.4,20.3,43.3,77.3,19.8,37.8,45.6,4.8,75.7,37.3
47157021724,47157021724,TN,Tennessee,Memphis,76.5,21.9,12.1,6.2,4.2,73.7,2.6,61.3,28.4,33,4.8,10.8,23.5,50.4,12.5,20.2,38.8,32.4,80.8,16,38.6,86,14.4,30.8,42.5,3.3,76.4,23
47157021725,47157021725,TN,Tennessee,Memphis,73.7,16.8,13.3,5.5,2.8,65.9,2.2,54.6,26.1,29.9,3.4,11.4,26.3,43.2,9.7,23.9,33.1,27.1,78.4,17.8,39.2,83.2,13.8,31,44.4,2.5,67.8,27.5
47157021726,47157021726,TN,Tennessee,Memphis,78,30.2,9.2,10.3,7.8,71.4,4.4,54.9,30.8,28.1,10.5,10.9,22.4,43.4,14.9,25.7,45.3,38.2,76.1,16.5,36,81.5,18.9,35.9,39.6,6.1,80.2,31
47157021731,47157021731,TN,Tennessee,Memphis,73.3,23,11.3,8.5,3.7,66,3.2,49.7,22.4,25.4,6,11.7,29.6,35.5,15.1,30.7,40.8,34.5,74.8,19.9,42.8,78.3,19.1,37.3,44.8,4.3,75.1,37.4
47157021732,47157021732,TN,Tennessee,Memphis,74.9,20.4,12,6.7,3.4,68.8,2.7,55.4,26.4,30.1,4.5,11.4,27,43.4,12.3,24,38,30.9,78.2,18,41.3,83.1,15.6,33.1,44.4,3.3,73.2,26.8
47157021741,47157021741,TN,Tennessee,Memphis,75,22.3,11.5,7.2,3.6,71.1,3,57.5,27.2,31.4,5,11.2,27.4,47.2,13.7,24.3,40.5,32.9,79.4,18.1,42.8,85,16.8,34.4,43.7,3.6,75.6,24.3
47157021744,47157021744,TN,Tennessee,Memphis,77.8,22.4,13,5.6,4.7,79,2.4,66.4,30.3,36.9,4.7,10.1,20.3,58.1,12,15.7,39.1,33.2,82,13.9,36.1,88.6,12.7,27.3,40.6,2.9,78.4,18
47157021746,47157021746,TN,Tennessee,Memphis,77.1,22.4,11.7,6.5,4.1,74.4,2.7,63.4,28.4,34,4.7,11.2,24,53,12.8,19.2,39.8,32.4,81,16.3,39.8,86.8,14.7,30.8,42.3,3.4,76.7,21.5
47157021747,47157021747,TN,Tennessee,Memphis,76.5,20.7,13,5.5,3.9,76,2.4,63.4,27.7,34.6,4.3,10.4,22.4,53.6,11.8,18.1,38.1,31.4,81.5,15.1,38.7,87.5,13.3,28.9,42.5,2.9,76,19.7
47157021751,47157021751,TN,Tennessee,Memphis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47157021754,47157021754,TN,Tennessee,Memphis,76.4,20.9,12.4,5.8,3.9,74.9,2.5,64.2,29.2,35.9,4.4,10.6,23.3,54.4,11.9,19.1,38.3,31.5,81.5,15.6,39,88.1,13.8,30,42,3,75.8,19.5
47157021900,47157021900,TN,Tennessee,Memphis,78.6,26.5,10.3,8.2,4.5,74.4,3.3,57.1,23.1,28.4,6.3,11.8,27.4,42.7,17,21.6,46.9,36.2,79.7,17.8,43.6,83.1,17.9,34.9,45.9,4.7,80.3,30.1
47157022022,47157022022,TN,Tennessee,Memphis,76.8,27.5,9.2,10.8,4.1,67.7,4,50.9,22.7,24.7,7.8,12.8,33.8,34.8,19.2,29.1,48.5,37.6,76.9,21.6,47.3,79,22.1,40.7,47.3,5.9,78.9,37.5
47157022023,47157022023,TN,Tennessee,Memphis,78.7,23.6,11.3,6.9,4.2,74,2.9,58.9,24,30.4,5.5,11.6,24.8,45.4,14.7,19.3,43.2,33.6,80.5,16.6,40.9,84.4,15.5,31.4,45.2,4,78.3,28.1
47157022024,47157022024,TN,Tennessee,Memphis,80.8,28.7,10,7.8,5.6,79.7,3.5,63.1,26.7,32.5,7.1,11.1,22.3,51.3,17.6,16.8,48.9,38,81.8,15.3,41.2,86,16.4,31.7,43.1,4.8,83.2,23.5
47157022111,47157022111,TN,Tennessee,Memphis,79.7,30,9.1,9.8,5.8,73,4.2,57.2,23.3,25.5,8.6,12.3,26.2,40.4,19.1,23.3,49.3,38.7,77.9,18,42.2,80.9,19.5,36.7,44.5,6.3,82.1,34.7
47157022112,47157022112,TN,Tennessee,Memphis,77.6,25.6,10.1,8.8,4.2,70.2,3.4,54.8,24,27.3,6.4,12.3,29.6,40.3,16.5,24.3,45.7,35.4,78.5,19.2,44.3,81.5,18.7,36.6,46,4.8,78.3,32.2
