LocationID,TractFIPS_2020_str,StateAbbr,StateDesc,CountyName,Annual Checkup,Arthritis,Binge Drinking,COPD,Cancer (except skin),Cervical Cancer Screening,Cholesterol Screening,Chronic Kidney Disease,Colorectal Cancer Screening,Core preventive services for older men,Core preventive services for older women,Coronary Heart Disease,Current Asthma,Current Smoking,Dental Visit,Diabetes,Health Insurance,High Blood Pressure,High Cholesterol,Mammography,Mental Health,Obesity,Physical Health,Physical Inactivity,Sleep <7 hours,Stroke,Taking BP Medication,Teeth Loss
47019070700,47019070700,TN,Tennessee,Carter,75.3,32.4,15,10.2,6.9,83,80.2,2.9,64.5,29.5,22.9,7.9,10.6,24.8,53.9,12.1,14.8,37.9,38.4,74,17,34.9,16.1,30.8,40.8,3.5,76.2,18
47019070800,47019070800,TN,Tennessee,Carter,75.3,31.3,15.2,9.8,6.9,81.9,79.8,3,64.5,30,23.2,7.7,10.9,23.2,54.6,11.6,15.1,35.4,36.4,74.4,17.1,34,15.5,30.1,40.3,3.5,75.4,17.8
47019070900,47019070900,TN,Tennessee,Carter,74.2,25.8,16.5,8.1,5.5,79.2,74,2.5,65.5,29.7,23.4,6.3,10.9,20.9,55.6,9.6,13.9,30.6,32.5,74.8,18.2,31.8,13.5,27.2,39.9,2.8,72,16.9
47019071000,47019071000,TN,Tennessee,Carter,75.4,35.8,13.5,13.2,7.3,80.1,77.3,3.7,60.1,26.2,20.3,10.2,11.5,28.6,45.9,14.8,18.2,41.6,40.9,73.1,19.3,37.5,19.6,36.7,41.9,4.6,77.8,25.6
47019071100,47019071100,TN,Tennessee,Carter,75.8,35.6,14.2,12.1,7.5,82.3,80.1,3.4,62.9,27.4,22.1,9.4,11,27.1,49.9,14,16.7,41.6,41,72.6,17.9,36.3,18.2,34.3,41.5,4.2,78.1,21
47019071200,47019071200,TN,Tennessee,Carter,74.9,37.2,13.3,14.7,7.1,78.6,77.4,3.9,58.3,24.3,19.3,10.7,12.2,32.1,41.8,15.9,19.8,41.6,40.7,72.2,21,39.8,21.5,39.5,43.3,5,77.5,28.7
47019071300,47019071300,TN,Tennessee,Carter,76.5,38,13.3,13.4,7.9,81.1,80.2,3.8,62.3,26.9,20.9,10.6,11.3,28.3,47.4,15.6,17,43.2,42,72.8,18.8,38.2,20,36.8,42.3,4.7,79.3,23.4
47019071400,47019071400,TN,Tennessee,Carter,76,36,13.7,12.4,7.6,82.2,78.8,3.5,62.9,27.6,21.8,9.8,11.1,27.2,49.3,14.4,16.3,42.6,41.8,73.7,18.2,37.1,18.7,34.7,41.4,4.4,78.5,21.8
47019071500,47019071500,TN,Tennessee,Carter,76.5,41,12.3,16.2,8,79,79.1,4.3,58.9,24.2,18.9,12.4,12.1,31.9,42.1,17.9,19.4,46.7,44.7,72.6,20.5,40,23.4,40.9,43.1,5.6,80.5,29
47019071600,47019071600,TN,Tennessee,Carter,76,39.9,12.6,15.7,7.9,79.2,79.3,4.1,59.1,24.7,19.7,11.9,11.9,31.8,42.7,17.2,19.3,45.5,44,71.7,20.3,39.2,22.7,40.3,42.8,5.4,79.9,28
47019071700,47019071700,TN,Tennessee,Carter,75.3,35.1,14.3,12.3,7.5,81.9,78.5,3.5,62.9,27.5,20.8,9.7,11,27.5,48.5,13.9,17.9,41.7,40.6,72.4,18.2,36.3,18.5,35.2,41.5,4.3,77.5,23.4
47021070102,47021070102,TN,Tennessee,Cheatham,75.2,33.1,15.3,10.6,7,83.7,80.2,3,63.3,30.3,23.2,7.9,10.5,26.2,56,12.2,15.5,37.7,38.5,73.5,17.3,34.4,16.4,31.4,40.1,3.6,76.8,18.6
47021070103,47021070103,TN,Tennessee,Cheatham,74.6,30.7,16.2,9.4,6.7,84.6,80,2.7,64.9,31.3,24.6,6.9,10.4,24.8,58.8,10.7,14.9,35,36.5,74.2,16.8,32.9,15,29,39.6,3.2,75.1,17
47021070104,47021070104,TN,Tennessee,Cheatham,74.6,32.1,15.6,10.5,6.6,83.4,79.4,2.9,63,29.9,23.8,7.6,10.8,27,55.1,11.7,15.8,35.8,37,73.3,18.1,34.6,16.5,31.4,40.5,3.5,75.7,19.4
47021070201,47021070201,TN,Tennessee,Cheatham,74.4,26.9,17.4,7,6.2,87.3,81.5,2.2,68.7,35.4,27.4,5.4,9.6,20.6,65.4,8.5,12,30.9,33.3,75.2,14.6,30.8,11.9,23.9,38.1,2.5,72.7,12.2
47021070202,47021070202,TN,Tennessee,Cheatham,74.2,31.3,16.1,10.1,6.5,83.9,79.2,2.8,63.3,30.6,24.1,7.3,10.7,26.8,56,11.3,15.7,35.5,36.8,73.6,17.8,34.3,16,30.5,40.4,3.4,75,18.7
47021070203,47021070203,TN,Tennessee,Cheatham,75.2,31.5,15.9,9.4,6.9,84.9,80.9,2.8,65.6,31.5,24.5,7.3,10.2,24.9,58.4,11.2,14.3,35.2,36.4,74,16.5,34,15.1,29.5,40,3.3,75.6,17
47021070300,47021070300,TN,Tennessee,Cheatham,74.5,30.9,15.6,9.9,6.7,82.7,76.6,3,63.5,30.1,22.8,7.6,10.6,25.4,55,11.7,16.7,37.4,37.3,73.7,17.7,34.2,16.1,30.9,40.3,3.6,75.7,20
47021070401,47021070401,TN,Tennessee,Cheatham,76.1,32,15.8,8.9,7.2,86.4,82.7,2.7,66.5,32.8,25.9,7,9.9,23.1,62,11.1,12.9,37.1,37.9,74.5,15.3,33.4,14.3,27.8,39.5,3.2,76.9,14.6
47021070402,47021070402,TN,Tennessee,Cheatham,75.7,30.9,16.1,8.6,6.7,86.4,82.3,2.6,66,32.9,26.2,6.5,10.1,22.5,62.6,10.5,12.2,34.7,36.6,75.2,15.7,33.3,14.2,26.6,39.3,3,75.6,13.8
47023970100,47023970100,TN,Tennessee,Chester,76.4,33.3,15.2,10.1,7.2,84.6,80.4,3,63.7,28.6,23.8,8,10.3,25,53.4,12.3,14.9,39.7,38.9,73.5,17,39.5,16.1,31.8,42.2,3.7,77.6,18.1
47023970200,47023970200,TN,Tennessee,Chester,75.8,27.7,15.2,9.2,6.1,79.9,72.8,3,61.5,26.8,20.8,7.1,11.7,22.7,50.6,10.9,16.4,33.7,32.8,74.7,20.3,36.8,15.4,31.1,42.1,3.6,74.1,22.2
47023970300,47023970300,TN,Tennessee,Chester,76.7,34,15,10.4,7.5,84.2,81.6,3.1,63.5,28.4,24,8.4,10.4,24.6,53.7,12.7,14.7,38.9,38.7,73.3,17,39.2,16.3,31.2,41.7,3.8,77.9,17.9
47025970100,47025970100,TN,Tennessee,Claiborne,76.4,36.1,13.7,12.1,7.4,82.6,80.7,3.4,61,28.2,24,9.3,10.9,27.4,53.6,14.2,15.6,39.9,39.4,74.9,18.4,37.2,18.9,34.3,40.3,4.2,77.4,21.7
47025970200,47025970200,TN,Tennessee,Claiborne,76.6,32.7,14.8,9.8,7.8,82.4,79.5,3.1,65.8,31.3,25,8.1,10.1,21.7,59.8,11.9,13.8,37.2,37.5,74.6,16.5,32.5,15.6,30,37.7,3.6,77.1,17.5
47025970300,47025970300,TN,Tennessee,Claiborne,75.9,32.9,13.8,11.6,6.6,79.7,75.9,3.3,59.8,27.3,22.8,8.8,11.4,26.5,52,13.3,16.3,37,37.2,74.3,20.2,36.1,18.4,34.1,40.2,4,75.7,23.6
47025970400,47025970400,TN,Tennessee,Claiborne,75.3,37.7,13.3,14.7,7.3,79.3,76.5,3.7,57.8,25.5,20.5,10.4,11.9,33.1,45.9,15.3,20.1,42.5,41.2,71,21.4,38.3,21.9,40.6,41.8,4.8,77.5,29
47025970500,47025970500,TN,Tennessee,Claiborne,77.6,39.1,12.6,13.3,8.2,82.4,81,3.8,61,27.7,23.2,10.5,11,27.3,52.6,15.7,16.1,44,42.1,73.7,18.3,38.1,20.1,36.1,40,4.7,79.8,22.9
47025970600,47025970600,TN,Tennessee,Claiborne,76.6,35.1,14.4,11.1,7.6,83.6,81.1,3.1,63.3,30,24.9,8.6,10.4,25.4,57,13.2,14.9,39.5,39.2,73.7,17.4,35.4,17.4,32.5,39.6,3.9,77.4,18.8
47025970700,47025970700,TN,Tennessee,Claiborne,76.7,38.1,13,13.6,8,81.3,79.1,3.8,60,27.6,22,10.3,11.5,28.6,50.7,15.2,17.4,41.8,40.6,72.7,19.9,37.4,20.7,37.2,40.8,4.8,78.2,25
47025970800,47025970800,TN,Tennessee,Claiborne,75.9,36.1,13.7,12.7,7.2,81.1,78,3.5,59.3,26.4,22.4,9.5,11.2,29.6,50.3,14.5,17.3,41.6,40.1,73.9,20,38.3,20,36.8,41.7,4.3,77.4,24.1
47025970900,47025970900,TN,Tennessee,Claiborne,76.1,36.6,13.7,12.9,7.4,81.4,78,3.6,60.6,27.1,22.1,9.8,11.3,29,50.3,14.8,17.1,41.9,40.3,73.9,19.8,38.2,20.1,36.4,41.3,4.5,77.6,23.9
47027955000,47027955000,TN,Tennessee,Clay,77.7,41.1,12.1,15.2,8.6,80.3,80.5,4.3,59.5,24.9,20.4,12.3,11.4,29.1,47.9,17.5,17.7,45.3,43.9,73.1,19.1,38.6,22,39.2,42.1,5.6,81.4,26.5
47027955100,47027955100,TN,Tennessee,Clay,76.6,38.4,13,13.9,7.9,80.1,78.3,3.9,59.7,26.2,21.5,11,11.2,29.2,48.7,15.9,17.3,43.9,43.1,73.1,19,38.3,20.5,37.6,42.2,4.9,80.2,25.3
47029920100,47029920100,TN,Tennessee,Cocke,75.9,37.1,13.8,13.5,8,81.6,80.3,3.6,61,25.9,21.4,10.3,11.4,29.4,51.2,15.3,17.4,42.6,42.8,71.1,19,38.8,20,35.7,41.5,4.7,79.4,23.8
47029920200,47029920200,TN,Tennessee,Cocke,75.6,37.2,12.9,14.6,7.6,79.3,78.4,4,58.6,23.6,19.5,11,12,31.8,45.5,16.5,19.6,41.6,41.3,71.4,21.1,41,21.8,38.7,42.7,5.2,78.8,28.5
47029920300,47029920300,TN,Tennessee,Cocke,76.7,36.6,13.4,12.6,8,82.3,80.5,3.6,62.1,26.8,22,9.9,11,27.2,53.3,15.1,15.7,43,42.8,73,17.7,38.9,18.8,33.9,40.6,4.5,80,21.4
47029920400,47029920400,TN,Tennessee,Cocke,76.5,39.8,12.6,15.3,8.3,80,80.6,4.1,58.7,24.3,19.8,11.6,11.7,31.2,48.2,17.2,18.2,45.7,45,71.6,19.7,40.2,21.9,38.6,41.6,5.3,81,26
47029920501,47029920501,TN,Tennessee,Cocke,75.1,38.7,12.6,16.4,7.4,77.8,76.9,4.2,55,22.3,18.1,11.4,12.7,35.6,41.9,17.4,21.2,44.1,43.2,71.3,22.7,42.6,24.1,41.8,43.7,5.5,79.2,32.2
47029920502,47029920502,TN,Tennessee,Cocke,75.9,35,14.1,11.9,7.7,82.2,81,3.3,63.1,27,22.3,9.2,10.9,27.1,54.5,13.9,15.9,39.4,40.7,72.1,17.9,37.6,18,33.1,40.5,4.1,78.4,20.7
47029920600,47029920600,TN,Tennessee,Cocke,77.1,37.9,12.6,13.6,8.3,81.3,80.5,4,60.3,25.6,20.5,10.8,11.5,27.9,50.6,16.1,17.4,43.5,42.6,72.4,18.8,39.3,20.3,36.3,40.9,5,80.5,24.7
47029920700,47029920700,TN,Tennessee,Cocke,76.2,36.5,13.4,12.9,7.9,81.8,80.5,3.7,60.9,26.1,21.7,10.1,11.2,27.5,52.6,15.2,16.3,42.1,42.6,72.8,18.3,38.5,19.4,34.1,40.4,4.6,79.6,22.3
47031970100,47031970100,TN,Tennessee,Coffee,75.7,33.9,14.9,10.9,7.4,82.8,81.3,3.1,63.6,29.9,24.2,8.6,10.5,26.1,57.3,13,15.7,37.6,37.6,74.1,17.6,35.4,17.1,34.5,40,3.8,76.4,19.3
47031970200,47031970200,TN,Tennessee,Coffee,75.5,32.6,15.1,10.3,7.2,83.5,80.3,3,64,31.2,24.8,8.1,10.6,25,59.3,12.2,14.9,38,37.9,74.6,17.3,34.4,16.2,32.2,39.3,3.6,76.1,18.2
47031970300,47031970300,TN,Tennessee,Coffee,76.5,35,14.1,11.2,7.6,83.6,81.6,3.3,61.5,29.9,22.5,9,10.6,25.5,57.6,13.5,14.6,40.5,39.2,75.5,17.2,35.8,17.5,34.1,39.4,4.1,77.8,19.6
47031970400,47031970400,TN,Tennessee,Coffee,74.7,32,15.2,10.8,6.8,82.1,78.2,3,61.7,29.7,23.3,8.1,10.8,26.5,55.9,12.4,17,37.2,37.1,74.3,18.4,35,17,34,39.8,3.7,75.1,20.7
47031970500,47031970500,TN,Tennessee,Coffee,76.6,30.2,15.4,8.1,7.7,85.1,81.4,2.8,68.5,34.7,26.4,7.2,9.8,19.1,65.5,10.6,13,35.3,35.3,75.3,14.7,30.8,13,27.9,36.9,3.2,76.5,13.7
47031970600,47031970600,TN,Tennessee,Coffee,76.9,34.8,13.9,10.9,8.3,82.8,81.7,3.3,63.9,31,23,9.1,10.3,23.4,58.5,13.2,16.3,39,38.3,73.9,16.4,33.6,16.6,34.3,38.2,4.1,78.3,19.5
47031970700,47031970700,TN,Tennessee,Coffee,75,33.2,14.8,11.2,7,82,79,3.1,62.1,29.5,23.2,8.6,10.9,27.3,55.2,12.9,16.4,37.4,37.4,74.2,18.6,35.8,17.6,34.8,40.1,3.8,75.5,21
47031970801,47031970801,TN,Tennessee,Coffee,77.6,34.6,13.7,10.2,8.1,83.4,81.6,3.3,63.8,32,23.6,8.9,10.4,21.8,60.7,13.1,13.6,40.3,38.9,75.3,16.1,34,16.1,32.1,38.1,4,78.6,17.7
47031970802,47031970802,TN,Tennessee,Coffee,78.2,33.9,14.2,9.1,8.5,85.8,84.1,3,68.6,34.6,27.3,8.1,9.7,19.5,65.9,12.2,11.8,39.8,39.3,75.4,14.1,32.1,14.1,28.9,36.8,3.5,79.2,13.5
47031970900,47031970900,TN,Tennessee,Coffee,75.5,33.7,13.3,12.8,6.2,77.8,74.7,3.6,56.4,25.1,19.3,9.1,12.5,31.2,46.4,15.1,19.8,40.1,37,75.5,22.2,40.1,20.7,40.3,43.4,4.7,75.6,29.2
47031971000,47031971000,TN,Tennessee,Coffee,78,36.9,13.1,11.5,8.6,82.9,82.4,3.7,62.9,30.9,22.6,10.1,10.7,23.3,57.6,14.4,14.9,40.5,38.8,74.9,16.9,35.2,17.7,34.7,38.8,4.6,79.2,20
47033961000,47033961000,TN,Tennessee,Crockett,77.1,35.8,13.9,11.7,7.3,82.9,80.5,3.5,61.9,27.8,21.6,9.1,11.2,27.3,51.5,14.8,16.8,41.5,39.6,74.1,18.1,41.5,18.6,35.6,42.8,4.4,79.3,21.5
47033961100,47033961100,TN,Tennessee,Crockett,77.5,37,13.1,12.6,7.8,81.8,79.4,4,60.5,27.2,20.6,10.3,11.4,26.8,49,16,19.4,42.4,40,73.1,18.6,41.8,19.8,37.6,42.4,5,79.9,24.7
47033961200,47033961200,TN,Tennessee,Crockett,75.8,34.8,14.6,11.7,7.2,82.5,79.7,3.4,61.2,27.6,21.4,9,10.9,28,50.8,14,18.1,39.1,38.7,74.4,18.2,41,18.3,35.5,42.1,4.2,77.9,22
47033961300,47033961300,TN,Tennessee,Crockett,77.2,36.1,13.8,11.8,7.5,82.7,80.2,3.6,61.7,27.2,20.9,9.5,11,27.2,50.3,15.4,18.1,42,39.7,73.9,18,41.8,18.9,36.7,42.9,4.7,79.5,22.9
47033961400,47033961400,TN,Tennessee,Crockett,76.9,34.3,13.6,11.2,7.4,82.6,79.5,3.6,62.2,27.6,20.3,9.1,11.1,25.8,50.2,14.6,20.2,39.8,37.7,73.8,17.9,40.8,18.1,36.7,42.5,4.5,78.4,23.3
47035970101,47035970101,TN,Tennessee,Cumberland,86.5,49.9,8,12.1,13.9,84.9,92.5,4.7,75.2,33.6,27.9,13.7,8.9,15.2,66.7,18,9,55.1,51,77.6,10.3,33.1,16.1,29.7,31.6,5.4,88.2,11.6
47035970102,47035970102,TN,Tennessee,Cumberland,85.2,48.4,8.8,12,13.5,84.8,90.3,4.6,73.8,32.6,26.3,13.6,8.9,16,64.7,17.2,10.3,54.1,49.3,76.7,11.1,32.9,16.5,31.3,32.8,5.5,87.4,12.8
47035970200,47035970200,TN,Tennessee,Cumberland,77.5,37.4,13.7,11.1,8.4,84,83.2,3.3,66.1,29,24,9.3,10.1,25.7,56.8,13.3,15.1,42.1,41.3,76.6,15.9,36,16.4,32.5,38.5,4,78.9,17.3
47035970301,47035970301,TN,Tennessee,Cumberland,75.7,36.3,14.2,11.9,7.2,81.9,79,3.3,61.8,26.6,21.6,9.2,10.7,30.1,51.1,13.6,16.7,42.2,40.8,77.1,18.8,38.6,18.7,35.3,41.1,4.1,77.1,21.4
47035970302,47035970302,TN,Tennessee,Cumberland,78,38.5,13.2,11.5,8.9,83.5,82.2,3.6,65.4,29.3,22.4,10.1,10.2,25.1,56.2,13.6,15.1,44.1,42.1,76.3,16.2,35.6,17.3,33.7,38.3,4.4,80,18.6
47035970400,47035970400,TN,Tennessee,Cumberland,76.8,39,12.9,13.5,8.2,79.8,77.5,4,61.7,25.9,20,11,11.2,29.6,47.9,15.2,19,45,42.5,75.6,19.5,38.8,20.4,38.6,40.7,5,79.2,24.7
47035970501,47035970501,TN,Tennessee,Cumberland,77,39.2,13,13.1,8,81.5,81.5,3.8,60.9,26.6,21.4,10.5,11.1,29.7,49.9,15,16.8,41.9,40.7,75.6,18.8,39.7,19.9,36.9,40.9,4.8,78.4,22.9
47035970502,47035970502,TN,Tennessee,Cumberland,76.2,38,13,13.2,7.9,80.3,77.2,4,60.5,25.2,19.2,10.8,11.1,29.9,47,15.1,19.1,43.4,41.2,76.3,19.6,39.3,20.3,38.2,40.9,5,77.9,25.5
47035970601,47035970601,TN,Tennessee,Cumberland,78.5,38.3,13.3,10.8,8.9,83.9,83.8,3.4,68.2,30.4,24.6,9.7,9.8,23.7,58.6,13.6,13.9,43.1,41.8,76.6,15.3,35.6,16.3,31.9,38.1,4.2,80.3,16
47035970602,47035970602,TN,Tennessee,Cumberland,79.8,41.9,12.1,12.4,9.9,83.4,85.4,3.9,68.1,29.3,23.6,11.2,10.1,24,57.4,15.2,13.9,45.3,43.5,77.2,15.3,36,17.7,33.5,37.5,4.8,81.9,17.3
47035970603,47035970603,TN,Tennessee,Cumberland,78.5,37.4,13.8,10.1,8.8,85.2,84.8,3.2,67.7,31.3,25,9,9.6,23.1,60.9,12.7,13,42.4,41.3,77.1,14.5,35,15.2,30.3,37.7,3.9,79.6,14.8
47035970701,47035970701,TN,Tennessee,Cumberland,80.7,42.3,11.8,11.9,10.5,84.5,86.2,3.9,68.2,30.6,24,11.3,9.7,21.9,59.9,15.1,13.1,47.2,44.7,76.7,14.1,34.8,16.8,32.1,36.4,4.8,82.8,15.9
47035970702,47035970702,TN,Tennessee,Cumberland,77.2,39.5,13.3,12.9,8.2,82.1,82.1,3.7,62.9,27.2,22.3,10.4,10.7,29.1,52.1,15,16,43.8,42.2,76.4,17.9,38.7,19.1,35.4,40.3,4.6,78.9,20.7
47035970800,47035970800,TN,Tennessee,Cumberland,76.4,38.6,13.6,13.1,7.8,81.5,81.1,3.6,61.6,26.3,21.5,10.1,10.9,30.7,50.3,14.7,17.1,42.9,41.7,75.6,18.5,39.1,19.4,36.5,40.7,4.5,78.1,21.9
47037010103,47037010103,TN,Tennessee,Davidson,75.9,33.8,15.5,9.9,8.3,85.3,84.7,3.2,63.7,33.3,24.5,8.4,9.9,22.5,60.2,11.9,13.1,38.4,38.9,72.9,14.9,30.7,15.8,29.5,36.1,3.8,79.4,15.5
47037010104,47037010104,TN,Tennessee,Davidson,75.9,34.5,14.9,10.6,8,83.7,83.3,3.4,61.6,30.6,22.8,8.9,10.4,24.2,56.6,12.9,14.4,39.8,39.3,73.3,16,32.2,17,32.2,37.1,4.1,79.8,17.9
47037010105,47037010105,TN,Tennessee,Davidson,82.4,32.8,11.9,8,7.1,87.5,87,3.8,66.7,27.7,22.2,7.4,11.3,19.7,56.3,16.8,14.8,47.4,36.4,80.2,14,37.5,15.4,32.3,42.8,4.9,82.7,16.7
47037010106,47037010106,TN,Tennessee,Davidson,79.2,29.7,13.2,8.4,5.9,86.6,82.9,3.5,59.9,27.5,20,6.9,11.9,25,49.3,14.5,18.2,42.7,32.9,78.1,17,39.2,16.4,35.1,45.2,4.4,77.6,21.2
47037010201,47037010201,TN,Tennessee,Davidson,77.9,30,14.5,8.1,6.9,85.9,84.3,3.2,63.9,31.7,24.1,7.1,10.5,20.9,57.3,12.6,15.1,39,34.6,75.7,14.8,34,14.8,30.3,40.1,3.8,78.3,15.8
47037010202,47037010202,TN,Tennessee,Davidson,76.4,32,16,8.4,8.3,86.3,85.6,2.9,66.7,34.7,26.8,7.4,9.3,19.5,65,10.8,11.5,37.6,38.5,73.5,13.1,28.8,13.5,26.5,34.9,3.3,79.5,11.9
47037010301,47037010301,TN,Tennessee,Davidson,76.7,33.1,14.3,9.9,7.7,84.3,82.6,3.5,61.2,30.5,21.8,8.4,10.6,23.8,54.3,13,16,39.7,36.9,74.1,15.9,33.5,16.6,33.3,38.9,4.2,79,18.7
47037010302,47037010302,TN,Tennessee,Davidson,75.7,29.7,15.2,9,6.6,84,80.1,3.1,60.7,30,22.3,7.5,10.9,23.8,54.2,11.6,16.1,37.4,34.7,74.8,16.9,33.4,15.8,31.5,39.6,3.7,76.3,18.6
47037010303,47037010303,TN,Tennessee,Davidson,74.1,26.9,16.4,8,5.9,83.4,79.2,2.8,61.8,30.7,23.6,6.1,10.7,23.7,54.8,10.5,15.8,33.3,32.1,75.4,17,32.6,14.6,29.9,39.7,3.2,73.9,16.7
47037010401,47037010401,TN,Tennessee,Davidson,74.2,28.9,15.2,9.5,6.4,82.9,77.4,3.2,59.5,29.3,21.3,7.6,11.1,25.4,49.8,12.1,22.3,38.2,35,72.9,17.6,33.7,16.6,35,40.2,3.9,75.4,22.3
47037010402,47037010402,TN,Tennessee,Davidson,73.5,30.2,14.2,11.7,5.3,79.2,74.2,3.7,52.2,23.9,18.2,8.3,12.5,32.9,38.9,14.7,26.4,40.2,35.2,73.7,21.8,40,20.9,41.7,44.3,4.6,74.3,30.5
47037010501,47037010501,TN,Tennessee,Davidson,74.3,30.1,16.7,8.7,7.2,85.2,81.3,2.9,63.7,32.7,23.9,7,10.2,22.8,59.3,10.4,14,36,35.9,73.7,15.8,30.9,14.8,28.8,37.3,3.3,76.6,15.4
47037010502,47037010502,TN,Tennessee,Davidson,73.6,29.6,16.2,9.3,6.4,83.8,80.8,3,60.1,30.3,22.9,7,10.8,25.7,54.3,11.4,16.1,35.1,34.7,73.6,17,32.9,16,31.1,38.9,3.5,75.6,18.5
47037010601,47037010601,TN,Tennessee,Davidson,75.5,27.6,15.5,7.8,6.4,85.5,81.7,2.9,61.6,31.2,22.6,6.5,10.3,22.1,55.8,11,18.7,35.9,33.2,73.9,15.4,32.4,14.3,31.4,39.3,3.4,75.6,17.1
47037010602,47037010602,TN,Tennessee,Davidson,75.9,29.5,14.2,9.2,5.9,84,80.3,3.4,58.4,27.3,20,7.4,11.5,26.3,47.8,13.6,21.3,38.6,33.3,75.8,17.9,37.3,17.2,36.4,42.9,4.2,76,22.4
47037010701,47037010701,TN,Tennessee,Davidson,73.4,27.3,16.2,8.9,5.4,82.8,77.1,2.9,57,27.8,20.5,6.6,11,27.2,49.4,11.7,20.5,37.7,34.2,74.8,18.1,35.7,16.4,34.3,41.9,3.5,74.1,21
47037010702,47037010702,TN,Tennessee,Davidson,77,36.4,12.3,13.5,7.8,79.4,77.7,4.7,54.7,25.1,17.3,11.4,11.9,28.7,41.5,17.6,25.2,46.9,40.3,73,19.4,38,22,43,41.7,6.1,80.5,30.3
47037010801,47037010801,TN,Tennessee,Davidson,76,28.5,15.2,8.5,6.3,84.6,79.9,3,61.1,30.7,22.3,6.6,11.2,24,53.1,11.7,19.1,38.5,33.9,74.6,17,33.9,15.5,32.9,41.4,3.6,76.1,18.7
47037010802,47037010802,TN,Tennessee,Davidson,79.5,36.9,12.5,10.3,9.6,85,84.9,4.1,63.5,31,21.4,10.1,10.2,20.1,56.7,14.4,15.9,44.8,39.9,74,14.1,31.5,16.7,33.7,36.7,5,82.9,18.3
47037010901,47037010901,TN,Tennessee,Davidson,77,30.2,14.8,8.7,7.1,85,83.4,3.2,62.2,31.3,23.5,7.4,10.6,22.1,56,12.3,16.5,38.3,34.6,74.7,15.4,33,15.2,31.3,39.5,3.9,77.9,17.4
47037010903,47037010903,TN,Tennessee,Davidson,78.3,27.8,12.8,8.8,4.4,84.1,77.7,3.5,54.8,23.4,17.7,6.2,13.2,29.4,41,15.5,23,44.4,31.9,80.5,20.2,43.4,18.5,39.4,48.9,4.6,75.6,27.8
47037010904,47037010904,TN,Tennessee,Davidson,81.5,34.4,10.2,11.9,5.8,81.3,80.6,4.8,54.8,21.4,17.2,9,14.4,30.6,37.4,20.5,23.4,49,35.4,78.9,21.1,45,21.9,44.3,48.7,6.5,80.2,32.9
47037011001,47037011001,TN,Tennessee,Davidson,76.9,30.5,13.1,10.4,5.4,81.6,78.1,3.8,54.8,23.8,18.4,7.8,12.8,29.8,41.9,16,23.4,42.9,34.5,77,20.1,40.1,19.6,40.2,45.9,5,77,28.4
47037011002,47037011002,TN,Tennessee,Davidson,76.9,27.2,15.2,7.3,6.2,85.6,81.3,2.9,63,31.5,23,6.3,10.6,20.7,57.2,11.2,15.6,37.2,32.8,76.7,15,32.9,13.6,29.2,39.9,3.4,76.3,16
47037011100,47037011100,TN,Tennessee,Davidson,74.7,28,17,7.2,7.2,87,82.8,2.7,64.7,34.5,24.1,6.3,9.4,19.5,63.2,9.5,13,34.5,34.5,74.8,13.8,29.1,12.9,26,36.2,3,76.2,13.4
47037011200,47037011200,TN,Tennessee,Davidson,74,24.8,17.8,6.2,5.9,87.4,81.6,2.4,64.4,33.4,24.7,5.2,9.7,19.4,62.7,8.9,12.5,32.5,31.5,76.8,14,30.3,11.9,24.5,37.5,2.7,73.5,12.4
47037011300,47037011300,TN,Tennessee,Davidson,75,28.1,14.6,9.3,5.3,82.6,77.6,3.3,56,25.4,19.9,6.9,11.8,27.7,45.8,13.9,23.5,40.2,34.1,75.6,18.6,37.7,17.6,37.2,43.5,4.2,75.6,25.3
47037011400,47037011400,TN,Tennessee,Davidson,76.5,26.7,15,7.6,5.3,84.6,79.6,3.2,61.1,26.6,20.8,6.1,11.6,23.8,51.5,12.9,17.8,38.8,31.7,78.5,17.1,36.1,15.1,32.4,42.8,3.9,76.3,21
47037011500,47037011500,TN,Tennessee,Davidson,76,27.9,16.3,7,7,87.2,83.3,2.8,65.4,34.2,24.9,6.3,9.8,19,62.7,10.2,12.5,35.8,33.8,76.3,13.7,30.2,12.7,26.1,37.1,3.2,77.2,13.2
47037011600,47037011600,TN,Tennessee,Davidson,76,26.3,16.8,6.1,6.6,88,83.8,2.6,66.7,34.4,24.9,5.7,9.5,17.9,64.1,9.9,12,34.6,32.4,77.8,13.1,30.4,11.7,24.6,37.7,3,76.3,11.5
47037011700,47037011700,TN,Tennessee,Davidson,72.9,21.5,19,5.9,4.5,85.8,77.3,2.3,62.2,30,22.5,4.6,10,21.1,57.7,8.9,14.9,30.1,27.9,78.3,15.7,31.5,11.9,26.1,39.8,2.6,70,15.8
47037011800,47037011800,TN,Tennessee,Davidson,78.7,29.1,12.4,9.2,5.1,84.1,79.2,3.9,56.6,22.3,17.6,7,13.3,28.4,42.3,16.2,22.2,43.8,32.2,80.1,19.6,41.6,18.4,39.1,47.2,5.1,77.3,29.7
47037011900,47037011900,TN,Tennessee,Davidson,75.8,23.8,15.8,6.7,4.5,84,77.2,3,60.5,24.9,19.2,5.3,11.6,23.7,50.2,12.2,19.6,37.8,29.8,80,17.4,36.5,14.2,32.2,43.8,3.6,74.1,21.8
