TractFIPS,TractFIPS_2018_str,StateAbbr,StateDesc,CityName,Annual Checkup,Arthritis,Binge Drinking,COPD,Cancer (except skin),Cholesterol Screening,Chronic Kidney Disease,Colorectal Cancer Screening,Core preventive services for older men,Core preventive services for older women,Coronary Heart Disease,Current Asthma,Current Smoking,Dental Visit,Diabetes,Health Insurance,High Blood Pressure,High Cholesterol,Mammography,Mental Health,Obesity,Pap Smear Test,Physical Health,Physical Inactivity,Sleep <7 hours,Stroke,Taking BP Medication,Teeth Loss
47037017500,47037017500,TN,Tennessee,Nashville,66.1,29.6,14.9,10.4,6.1,71.8,3.4,58,27.3,29.9,7.9,11,27.5,52.3,12.2,22,36,40.4,76.2,16.5,34.1,82.4,17.5,33.5,40,4.1,77,23.7
47037017701,47037017701,TN,Tennessee,Nashville,68.4,21.9,19.7,4.3,6.4,83.7,1.9,74.1,38.5,42.4,4.2,8.7,13.3,80,5.9,6.7,25.6,32.7,81,9.5,23.1,86.8,8.2,15.1,32.2,1.7,75.6,6.3
47037017702,47037017702,TN,Tennessee,Nashville,67,18.4,21.8,4.4,5.1,73,1.7,73.2,38,42.5,3.8,9.4,14.3,77.7,5.3,8.2,22,29.4,79.2,11.1,21.2,83.2,7.9,15.5,32.7,1.6,73,7.6
47037017800,47037017800,TN,Tennessee,Nashville,66.6,20,19.8,4.4,5.4,78.5,1.9,72,36.7,40.5,3.9,9,14.1,76.4,6,7.6,24.4,31,81.3,10.4,23.7,85.9,8.3,15.7,33.3,1.8,73.9,7.2
47037017901,47037017901,TN,Tennessee,Nashville,72.8,28.3,16.2,5.2,8.9,85.9,2.5,76,39.5,42.6,6.1,8.2,10.7,80.6,8.1,6.1,32.9,38.5,80.7,8.2,22.4,86.2,8.9,16.3,30,2.5,82.7,5.9
47037017902,47037017902,TN,Tennessee,Nashville,73,29.7,14.9,5.6,9.4,86,2.8,73.7,38.1,38.9,6.7,8.5,11.5,78.6,8.4,6.9,33.8,38.6,80.7,8.7,22.7,86.6,9.8,18.2,30.4,2.8,82.8,7.1
47037018000,47037018000,TN,Tennessee,Nashville,71.4,25.4,17.2,4.5,7.8,85.5,2.2,75.9,40.3,44,5.2,8.3,10.5,81.7,7.1,5.5,30,36.6,81.5,8.3,22.4,87,8.2,14.6,30.4,2,80.5,5
47037018101,47037018101,TN,Tennessee,Nashville,65.6,21.3,16.8,6.9,4.2,67.7,2.4,60.6,28.2,33.1,4.8,10.8,24.4,57.2,8.5,18.3,29.7,33.5,78.9,15.4,31.2,83,13,27.2,41,2.6,70.5,18.4
47037018102,47037018102,TN,Tennessee,Nashville,73.8,31.9,14.6,6.5,9.7,86.7,2.9,72.7,37.4,39.9,7.3,8.6,13,77.3,9.5,7.3,36.5,40.9,79.7,9.2,24.1,85.7,10.9,19.7,31.6,3,83.6,8.1
47037018201,47037018201,TN,Tennessee,Nashville,71.7,27.1,17.3,5.2,8.1,86.8,2.3,74.7,39.6,43.3,5.7,8.3,12.5,80.1,7.8,6.4,32,38.1,80.6,8.7,23.7,86.6,9.3,16.4,31.7,2.3,80.7,6.3
47037018202,47037018202,TN,Tennessee,Nashville,66.9,21.2,17.9,5.5,5.1,75.2,2.2,66.9,33.8,36.6,4.4,9.8,17.9,68.6,7,10.7,26.2,31.6,80.2,12.4,27.3,85.2,10.2,20.1,36.5,2.1,72.3,10.9
47037018203,47037018203,TN,Tennessee,Nashville,72.4,28.2,16.7,5.4,8.5,87.9,2.4,74.2,40,43.8,6,8.4,12.4,80.6,7.9,6.3,33.1,39.2,80.3,8.7,23.7,86.7,9.6,16.8,31.1,2.3,81.3,6.5
47037018301,47037018301,TN,Tennessee,Nashville,68.1,25.1,17.4,6.5,6.1,78.7,2.4,67.7,33.9,38.9,5.5,9.5,19.4,69,8.6,11.8,31.9,37.2,78.9,12,28.1,84.7,11.7,22,36.8,2.5,76.5,11.4
47037018302,47037018302,TN,Tennessee,Nashville,68,22.7,19.9,5,6,83.8,1.9,72.7,38.4,44.7,4.2,8.7,16.6,77,6.6,7.9,27.3,33.9,80,10.2,25.8,86.4,9.3,17.1,34.8,1.8,74.9,7.3
47037018401,47037018401,TN,Tennessee,Nashville,67.8,22.6,18.2,5.7,5.6,76.9,2.2,69.1,34.5,38.7,4.7,9.6,17.9,70.6,7.4,10.5,27.9,33.6,79.4,11.9,26.6,84.6,10.3,20.2,36.3,2.2,74.4,10.4
47037018404,47037018404,TN,Tennessee,Nashville,70.5,25.9,16.9,5.7,7.3,81.8,2.4,72.3,36.4,39.4,5.6,9,14.8,74.6,7.9,9.1,30.8,35.9,80.2,10.1,25,85.4,10,19.4,33.7,2.5,79,8.8
47037018405,47037018405,TN,Tennessee,Nashville,69.8,25.3,18.3,5.5,6.7,85.4,2.2,72.2,38,43.4,4.9,8.9,15.9,77.1,7.7,7.6,29.8,36.3,80.3,10.2,26.3,85.9,10,17.9,34.7,2.1,77.7,7.3
47037018407,47037018407,TN,Tennessee,Nashville,69.9,25.4,17.4,5.5,6.5,85.5,2.2,70.8,37,43.4,4.9,8.8,15.6,76.6,8.1,7.5,30.2,37.1,80.4,10.2,26.4,85.7,10.2,18.2,34.9,2.1,77.9,7.2
47037018408,47037018408,TN,Tennessee,Nashville,69.9,23.8,18.2,4.8,6.4,86.6,2,72.1,38,44.8,4.3,8.7,14,79.4,7.2,6.7,28.4,35.5,81.3,9.5,25.2,86.5,9.1,16.2,33.9,1.9,77.1,5.9
47037018409,47037018409,TN,Tennessee,Nashville,74.9,34.9,13.4,7.7,10.5,87.2,3.2,73.9,37.1,40.4,8.3,9.1,14.5,74.8,10.5,8.8,38.7,42.1,78.1,9.8,24.9,84.6,12.2,22.4,32.3,3.5,84.9,9.9
47037018410,47037018410,TN,Tennessee,Nashville,67.5,22.7,18.5,5.6,5.8,76,2.1,69.8,35.1,39.2,4.5,9.5,18,71.5,7,10.6,28.4,34.1,79.2,11.8,25.6,83.9,10.1,20.2,35.8,2.1,75.1,10.2
47037018500,47037018500,TN,Tennessee,Nashville,71.2,25.3,17.8,4.6,7.9,87.2,2.2,75.1,41,44,5.2,8.2,11.7,81.4,6.9,6,29.7,36.1,81.1,8.4,23.1,87.6,8.4,15.3,31.1,2.1,79.5,5.7
47037018601,47037018601,TN,Tennessee,Nashville,72.9,28.3,16,5.2,8.1,89.2,2.4,75,38.7,44.7,5.7,8.4,11.2,81.6,8.4,5.3,33.4,40.4,81.2,8.4,24.6,86.6,9.4,15.6,30.9,2.2,81.6,5.1
47037018602,47037018602,TN,Tennessee,Nashville,73.2,28,16.2,5.1,8.7,88.2,2.4,76.2,40.2,45.5,6,8.1,10.9,81.9,8,5.7,33.5,39.7,81,8,22.8,86.7,8.9,15.7,30.5,2.3,82.1,5.5
47037018700,47037018700,TN,Tennessee,Nashville,72.9,27.9,16.4,5.1,8.3,88.7,2.3,75.2,40.4,46.7,5.7,8.3,11.1,82.1,8.1,5.4,32.8,39.8,80.9,8.2,23.8,86.8,9,15.3,30.6,2.2,81.8,5.1
47037018801,47037018801,TN,Tennessee,Nashville,69.4,24.5,18.7,5.1,7.1,83,2.2,73.3,38.6,42.5,5.2,8.4,14.4,77.5,7,7.6,29.2,35.3,79.9,9.5,23.9,86.1,9.1,17.2,32.8,2.1,78,7.5
47037018803,47037018803,TN,Tennessee,Nashville,69.7,23.8,17.9,4.7,6.7,83.4,2.1,74.5,38.4,43.8,4.7,8.7,12.9,78.4,7.1,7,28.6,35,81.4,9.3,24,86.5,8.6,16,32.5,2,78.2,6.1
47037018804,47037018804,TN,Tennessee,Nashville,70.6,25.8,17.1,5.5,6.8,85.4,2.2,72.9,37.2,43.3,5.1,8.8,15.2,76.9,8.2,7.7,31.3,37.5,80.3,9.9,25.5,85.2,10,18.2,34.6,2.2,79.1,7.2
47037018901,47037018901,TN,Tennessee,Nashville,67.8,26.3,16.4,7.5,6.1,74.3,2.8,63.7,31.3,34.7,6.4,9.8,21.6,62.7,9.8,14,34.5,38.1,78.9,13.3,30.5,84.3,13.2,25.6,38.2,3.1,77.1,15.3
47037018902,47037018902,TN,Tennessee,Nashville,67.3,24.8,17.8,6.4,6.2,76.7,2.5,67.9,34.1,38.4,5.6,9.3,18.7,68.4,8.3,12.7,31.1,36.5,78.1,11.9,27.6,85.5,11.4,22.1,35.7,2.6,76.5,11.9
47037018904,47037018904,TN,Tennessee,Nashville,65.7,24.2,15.8,7.7,5,68.5,2.8,60.1,28.8,32.3,5.9,10.6,23.8,56.2,9.9,20.7,33.4,36.9,79.2,15.1,32.5,84.1,14.4,29.3,40.1,3.1,73.8,20.4
47037018905,47037018905,TN,Tennessee,Nashville,63.2,17,20,4.9,3.7,70,1.9,64.8,33.2,37.4,3.4,9.5,20,64.8,6.1,16.3,23.2,28.9,79.7,13,27.6,84.6,10,21.6,37.8,1.7,66.2,12.9
47037019003,47037019003,TN,Tennessee,Nashville,62.1,20.6,15.6,7.4,3.6,61,2.8,54.6,25.1,29.4,5.2,10.2,26.1,46.8,10.1,30.5,30.7,35.4,77.3,16.6,35.6,83.1,15.5,34.5,42,2.9,68.5,25.3
47037019004,47037019004,TN,Tennessee,Nashville,63.7,25.6,14.1,9.9,4.4,64.3,3.4,51.4,23.1,27.6,6.9,11.3,30.5,43.1,12.4,29.9,34,38,76.2,18.5,37,81.2,18.5,38.4,43.8,4,72.4,30.3
47037019005,47037019005,TN,Tennessee,Nashville,67.1,24.5,13.9,8.9,3.9,65.2,3.1,52.8,23.8,27.6,5.7,12.5,30.5,45.1,12.1,26.5,35.4,36,78.9,18.7,38.6,82.7,17.4,36.5,46.1,3.6,72.4,27.6
47037019006,47037019006,TN,Tennessee,Nashville,66.5,25.2,14.9,8.3,4.8,68.4,3,56.9,25.7,29.4,6.2,10.9,26.5,51.3,11.5,24.4,35.5,38,77.9,16.1,34.7,82.4,16,33.7,43.1,3.4,74.7,22.6
47037019105,47037019105,TN,Tennessee,Nashville,64.9,24,15.1,8.1,5,68.5,2.8,59.9,27.8,31.2,5.9,10.6,25.1,54.3,9.9,20.7,31.1,36.3,76.7,15.6,29.6,81,14.5,30.6,40.7,3.1,73.5,20.9
47037019106,47037019106,TN,Tennessee,Nashville,65,17,21.4,4.1,4.2,75.5,1.7,69.2,34.7,38.6,3,9.2,16.8,73.4,5.3,9.9,22.1,28,80.4,11.3,24.9,85.6,8.3,16.9,35.9,1.5,68.5,8.7
47037019108,47037019108,TN,Tennessee,Nashville,62.8,19.4,16.9,7,3.4,60.5,2.5,55.9,25.6,30.9,4.5,10.8,27.3,48.3,8.9,30,29.7,33,77,16.8,35.3,82.8,14.5,33,43,2.6,66.7,24.9
47037019109,47037019109,TN,Tennessee,Nashville,66.3,25,15.9,8.1,4.7,71.2,2.8,59.7,27.3,32.8,5.7,10.9,26.2,54.6,10.8,22.5,33.9,37.2,78.5,15.7,34.5,83.2,15.3,31.3,42,3.1,74.6,19.4
47037019110,47037019110,TN,Tennessee,Nashville,65.7,26,16.1,8.7,5.1,70,2.9,59.5,27.8,31.9,6.2,10.9,26.5,53.9,10.8,23.6,33.8,37.9,77.4,16,34,82.8,15.9,32,41.2,3.3,74.7,21.7
47037019111,47037019111,TN,Tennessee,Nashville,66.5,19.4,17.7,5.7,3.7,72.2,2.1,62.2,28.3,34.1,3.7,10.7,23,60.5,7.8,17.4,26.8,29.8,80.9,14.5,32.1,84.4,11.8,25.3,41.7,2.1,69.2,15.2
47037019112,47037019112,TN,Tennessee,Nashville,66.7,21.8,16.7,6.3,4.1,73.2,2.4,61.9,26.6,32.6,4.5,10.4,24,58.9,9.5,17.6,31,33.4,80.7,14.4,33.1,84.1,12.9,27.2,42.4,2.6,73,16.3
47037019114,47037019114,TN,Tennessee,Nashville,66,18.5,21,4.3,4.6,79.5,1.7,71,36.1,42.6,3.2,9,17.7,73.8,5.8,9.7,23.7,29.5,80.4,11,25.9,86,8.6,17.4,36.7,1.6,70.4,8
47037019115,47037019115,TN,Tennessee,Nashville,69.5,23.2,17.8,4.9,6,84.9,2.1,71.7,36.9,42.2,4.4,8.8,15.1,76.1,7.7,8,28.4,34.3,81.5,9.9,26.2,86.3,9.4,17.7,35.3,2,76.9,7.2
47037019116,47037019116,TN,Tennessee,Nashville,66.5,20.7,18.7,5.5,4.6,76.2,2,66.4,33.2,38.7,4,9.9,20.1,67.9,7.2,11.5,26.7,31.7,80.6,12.9,28.7,85.1,10.5,20.9,38.3,2,71.9,10.9
47037019117,47037019117,TN,Tennessee,Nashville,68.7,19.9,18.3,4.8,4.3,79.4,2,67.3,33.2,38.8,3.7,9.6,19.6,68.4,7.7,12.1,27.8,30.5,81.7,11.9,30.4,86.1,10.1,21.1,40.5,2,72.5,10.1
47037019118,47037019118,TN,Tennessee,Nashville,65.7,16.5,18.1,5.1,3,69.3,1.9,60.1,29.2,33.7,3,10.7,23.3,58.5,6.7,17.6,24.4,26.6,81.4,14.8,32.2,84.9,10.9,24.7,42.3,1.9,64.4,15.5
47037019200,47037019200,TN,Tennessee,Nashville,67.6,24.2,16.6,7.2,4.9,74.9,2.6,61.9,28.5,33.2,5.2,10.8,24,59.9,9.8,14.6,32.4,34.5,80.8,14.5,33.3,85.3,13.3,26.1,40.7,2.9,74.7,16.6
47037019300,47037019300,TN,Tennessee,Nashville,69.9,31.4,9.6,14.7,4,59.3,4.9,44.5,15.2,18.1,8.4,16.5,40.2,29.4,18,30.7,44.5,39.8,81.1,25.9,48.7,83.5,25.4,48.1,51.2,7,74.9,45.3
47037019400,47037019400,TN,Tennessee,Nashville,70.6,23.4,15.7,6,4.7,74.8,2.7,65.6,26.1,31,5,10.8,20.2,62.4,10.8,13.7,36.3,34.4,84,12.9,33.9,87.1,12,24.4,41,3.1,77.2,15.4
47037019500,47037019500,TN,Tennessee,Nashville,64.2,17.5,20.6,5.1,3.5,71.1,2,62.2,29.9,35.2,4,9,21.4,62.7,7.6,13.6,27.5,30.5,80.5,12.6,30.5,83.5,10.4,21,39.7,2.1,68.4,13
47037019600,47037019600,TN,Tennessee,Nashville,67.3,24.4,17.2,7.4,5.3,72.9,2.6,62.8,31.3,33.2,5.7,10.7,23.9,60.3,9.2,16.8,32.4,35.4,78.2,14.5,31.8,84,13.5,26.6,40.1,2.9,74.1,17.6
47065000400,47065000400,TN,Tennessee,Chattanooga,78.9,38.2,8,13.7,5.9,72.9,5.4,54.9,18.6,17.4,10.5,13.9,32.6,36.8,23.7,26.3,57.6,43.3,82,19.3,48,85,23.7,46.3,50,8.3,84.3,37.2
47065000600,47065000600,TN,Tennessee,Chattanooga,69.6,24.2,16.6,5.6,6.3,81.6,2.3,73,38.9,34,5.3,8.6,15.7,74.1,7.4,8.4,29.8,33.2,80.3,10.8,25.3,86.6,9.9,17.7,32.8,2.3,76.9,8.2
47065000700,47065000700,TN,Tennessee,Chattanooga,68,20.7,17.6,5,5.2,78.2,1.9,71.9,38.2,34.3,4.2,8.9,15.7,74.2,6.2,8.6,25.6,29.9,80.5,11.4,24.3,85.9,9.2,16.8,32.8,1.9,73.4,8.4
47065000800,47065000800,TN,Tennessee,Chattanooga,68.7,24.4,15.3,7.4,4.8,74.3,2.7,66.1,28.8,27.3,5.4,10.2,24.1,59.6,10.2,14.9,33.2,33,80.9,14.8,32.3,84.7,13.3,25.9,39.4,3.1,75.4,16.9
47065001100,47065001100,TN,Tennessee,Chattanooga,73.4,29.9,11.7,9.4,5.2,70.6,4,60.5,23.7,20.3,7.5,11.2,25.8,49,16.3,20.1,45.7,38.7,82.8,16.2,40.1,85.7,17.3,34.1,44.1,5.2,80.4,25.4
47065001200,47065001200,TN,Tennessee,Chattanooga,79.1,37.6,8,12.7,6.7,74.2,5.3,58.8,21.7,18.6,10.4,13.3,27.6,42.7,21.4,23,54.3,42.2,82.3,17.8,43.7,85.1,21.5,42.2,46.7,7.7,84.3,32.2
47065001300,47065001300,TN,Tennessee,Chattanooga,70.6,29.9,10.7,11.6,4.5,67.2,4.1,54.4,21.8,19.4,7.7,12.6,32.2,39.8,16.6,28,43.6,38.2,80.7,19.9,42.8,84.4,20.8,40.5,46.1,5.5,77.5,33.2
47065001400,47065001400,TN,Tennessee,Chattanooga,69.1,23,13.9,7.6,4,67.6,2.9,60.6,24.5,23.9,5.3,10.9,25.1,52.2,11.4,21.5,34.2,32.6,81.3,16.4,35.1,84.6,14.5,30.6,41.8,3.4,74.4,22.7
47065001600,47065001600,TN,Tennessee,Chattanooga,78.5,47.3,5.5,22,6.9,70.6,7.9,47.3,17,14.5,16.3,15.9,38.1,26.9,31.2,30,63.1,50.8,80.8,24.4,52.4,83.5,32.7,55.6,49.8,12.8,86.3,48.7
47065001800,47065001800,TN,Tennessee,Chattanooga,71,26.6,14.8,7.1,6,78.1,2.7,69,32.4,30.3,6,9.8,20,66,10.4,12.5,36.5,35.8,80.3,12.8,29.8,85.4,12.4,23.4,36.8,3.1,79.2,13.2
47065001900,47065001900,TN,Tennessee,Chattanooga,77.2,37.8,7.6,15,5.4,69.9,5.8,51.6,17.8,15.8,10.6,15,35.2,32.7,23.8,28.8,54.9,42.2,81.8,22,49.5,85,25.6,48.3,50.7,8.8,82.7,41.7
47065002000,47065002000,TN,Tennessee,Chattanooga,71.4,27,13,7.9,5,74.2,3.3,65.2,24.2,23.6,6.7,10.5,23.2,56.4,13.8,17,40.6,36.4,82.9,14.5,35.4,85.4,14.6,28.6,40.8,4.2,79.6,20
47065002300,47065002300,TN,Tennessee,Chattanooga,69,37.9,9.6,17.4,5.9,69.2,5.3,49.5,20.7,17.9,11.9,13.4,38.3,33.2,20.1,31.3,47,43.9,75.8,23.1,44.2,82,27.2,47.5,45.4,7.6,79.9,41
47065002400,47065002400,TN,Tennessee,Chattanooga,67.4,33.4,10.6,14.9,5.4,65.4,4.4,50.6,23.1,19.2,9.8,12.9,35.8,37.3,16.1,29.6,43.2,42.3,76,22.3,40.7,82.1,24,43.2,43.7,5.9,77.3,36.3
47065002500,47065002500,TN,Tennessee,Chattanooga,70.9,32.4,10,13.3,5,67.3,4.2,52.6,23,19.9,8.8,13.3,33.9,39,16.7,27.2,44.6,40.4,78.5,21.2,42.5,83.4,22.4,41.9,45.6,5.8,78.1,33.8
47065002600,47065002600,TN,Tennessee,Chattanooga,68.3,27.9,11.5,11.3,4.2,62.3,3.8,52.6,21.9,19.9,7.5,12.4,32.6,38.2,15.4,32.7,42,38.8,79.4,20.3,41.9,83.6,20.7,41.3,45.7,5,75.2,34.1
47065002800,47065002800,TN,Tennessee,Chattanooga,71.7,26.3,15.1,6.5,6.2,81.9,2.5,71.1,36.1,32.9,5.6,9.3,18.5,70,9.2,10.6,33.8,34.6,80.5,11.9,29,86.1,11.6,21.4,36.2,2.6,78.4,10.4
47065002900,47065002900,TN,Tennessee,Chattanooga,74.3,30.1,11.4,9.2,5.5,75.5,3.5,61.6,27,23.7,7.1,11.4,25.5,53.4,14.2,16.9,43.4,37.6,81.5,15.8,38.2,85.8,16.5,32.1,43.2,4.4,80,21
47065003000,47065003000,TN,Tennessee,Chattanooga,71,27.4,13.1,8.8,5.1,74.2,3.1,62.3,28.8,26.9,6.4,11.1,26.2,54.4,12.2,19.2,37.7,35.4,79.6,16.1,35.8,84.7,15.8,30.7,42.3,3.7,76.9,19.7
47065003100,47065003100,TN,Tennessee,Chattanooga,68.9,24.4,16.1,7.8,4.8,71.9,2.7,62.3,30.9,25.7,6.3,9.7,24.7,57.3,10.6,17,36.8,35.2,79.5,14.2,32.8,84.2,13.8,26.3,39.8,3.3,74.6,18.8
47065003200,47065003200,TN,Tennessee,Chattanooga,79.3,35.4,9.2,10.3,6.2,80.1,4.4,63.7,24.3,22.6,8.6,12.1,25.1,50.9,19.8,18,52.3,40.5,83.2,15.2,42.9,86.3,18.3,35.8,45.9,6,84.5,23
47065003300,47065003300,TN,Tennessee,Chattanooga,78.6,32,10.4,8.8,5.9,78.9,3.8,65.9,26,25.1,7.3,11.8,23.5,55,16.8,16.7,49.2,38.4,83.4,14.6,40.6,86.7,16.2,32.3,45.2,4.9,83.1,19.7
47065003400,47065003400,TN,Tennessee,Chattanooga,69.7,24.4,15.4,6.9,5.3,75.2,2.5,67.4,33.5,29.9,5.6,9.5,21.3,63.2,9.5,15.8,33.7,34.2,79.5,13.4,30.9,84.8,12.5,24.8,38.4,2.8,75.9,13.8
47065010413,47065010413,TN,Tennessee,Chattanooga,72.9,29.7,14.2,7.4,6.8,85.9,2.5,70.7,37.1,35.3,6.4,9.2,18.6,72.5,10.3,9,37.3,39.5,79.3,11.7,28.3,84.7,12.6,21.7,35.4,2.7,80.9,9.1
47065010431,47065010431,TN,Tennessee,Chattanooga,72.1,29.4,14.4,7.4,7.4,82.7,2.7,71.4,36.4,32.8,6.7,9.1,18.6,70,9.7,11.1,35.6,37.4,78.3,11.8,27.3,84.5,12.4,22.8,34.9,3,80.4,11
47065010432,47065010432,TN,Tennessee,Chattanooga,73.4,30.4,14.2,7.1,8.1,85.3,2.7,73.7,39,35.8,6.9,8.6,16.2,74.3,9.7,8.8,36.9,39.1,79.1,10.4,25.8,85.1,11.5,20.6,32.8,2.8,82.2,8.8
47065010433,47065010433,TN,Tennessee,Chattanooga,71.2,30.8,13.7,9.3,6.9,77.7,3.1,66.7,33.4,29.8,7.6,10.1,23.7,61.4,11.1,14.9,37.5,38.5,76.9,14.5,31.1,83.4,15,28.2,37.7,3.6,79.5,16
47065010434,47065010434,TN,Tennessee,Chattanooga,71.2,33.8,13.3,10.5,7.3,80.9,3.2,64.7,31.8,29.3,9,10.1,23.7,63.1,12.2,12.4,40,41.9,77.8,14.6,30.3,81.4,16.6,27.9,36,4,81.9,17.3
47065010435,47065010435,TN,Tennessee,Chattanooga,70.9,33.8,12.8,11,7.4,79.2,3.5,64.5,31.6,28.5,9,10.3,25.3,58.6,12.8,15.1,39.6,40.8,76.7,15.2,32,82.9,17,30.3,37.5,4.2,81,18.4
47065010501,47065010501,TN,Tennessee,Chattanooga,71,28.6,15,7.8,7,79.5,2.7,70.5,36,31.7,6.8,9.4,20.6,67.3,9.5,12.1,35,36.6,77.9,12.8,28.2,84.2,12.8,23.9,35.7,3,79.2,12.7
47065010502,47065010502,TN,Tennessee,Chattanooga,72.5,31,13.5,7.7,7.8,83,3,69.6,36.4,31.5,7.5,8.9,17.4,70.1,10.4,9.6,37.8,39.2,79.1,11.6,27.8,85.8,12.8,22.5,33.8,3.3,81.6,10.9
47065010700,47065010700,TN,Tennessee,Chattanooga,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47065010901,47065010901,TN,Tennessee,Chattanooga,68.7,25.3,15.6,7.2,5.9,76.1,2.5,66.9,35.8,31.1,5.8,9.4,20.4,66.2,8.7,12.1,31.9,34.8,77.7,13.1,27.4,84.6,12.1,22.8,35.1,2.7,76.8,13.3
47065010902,47065010902,TN,Tennessee,Chattanooga,69.7,31.4,14,9.8,6.7,77.9,3.2,65,32.9,27.8,8,9.7,24.3,60.7,11.7,13.5,37.9,39.9,78.4,14.8,31.9,83.7,15.7,27.7,36.9,3.7,79.8,16.1
47065010903,47065010903,TN,Tennessee,Chattanooga,72,29.7,13.2,8,7.8,76.5,3.2,68.9,34.7,27.8,7.8,9.5,17.8,66,10,12.1,36.4,37.3,78.8,12.7,26.2,83.6,13,24.9,34.2,3.7,80.8,14.2
47065011201,47065011201,TN,Tennessee,Chattanooga,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47065011311,47065011311,TN,Tennessee,Chattanooga,73.6,27,15,7.4,6.6,75.5,3,67.9,31.3,26.6,7,9.4,21.8,60.6,10.9,17.2,40.2,35.2,79.4,12.4,31.3,84.7,13,27,39.8,3.7,77.7,16.9
47065011321,47065011321,TN,Tennessee,Chattanooga,71.1,28.1,13.9,7.5,6.6,81.1,2.8,68.6,34.9,31,6.6,9.4,19.9,66.7,10.1,12.1,34.6,36.2,78.8,12.6,28.2,84.6,12.9,24,36.5,3,79.1,12.3
47065011323,47065011323,TN,Tennessee,Chattanooga,76.8,34.7,11.3,8.3,9,86,3.4,72.4,36.1,32.3,8.4,9.3,16.5,70.2,12.3,10.1,42.8,41,79.8,11,29.2,86,13.4,24.2,34.7,3.8,84.3,10.9
47065011325,47065011325,TN,Tennessee,Chattanooga,71.6,24.6,15.4,5.7,6.1,83.4,2.2,72.9,38.8,37.2,5,8.7,17.1,73.2,8.5,9.5,32.3,34.1,79.9,10.8,26.6,85.7,10.2,19.5,35.9,2.2,78.3,8.2
47065011326,47065011326,TN,Tennessee,Chattanooga,71.2,26,15.3,6.3,6.4,79.5,2.4,72.1,37,33.5,5.6,9,17.7,71.4,8.7,9.9,35,36.6,80.1,11.6,27.1,85.2,11.1,20.5,35.5,2.5,78.6,9.3
47065011402,47065011402,TN,Tennessee,Chattanooga,76.8,32.2,11.1,9.1,6.3,78.7,3.7,65.8,28.3,26.5,7.6,11.4,23.6,56.5,15.6,16.4,47.1,39,81.2,14.5,38.3,86.2,16.1,31.3,43.3,4.7,82.5,19.1
47065011411,47065011411,TN,Tennessee,Chattanooga,74,30.2,12.6,8.4,6.5,79.9,3.2,67.5,31.8,29.1,7.3,10.4,21.7,62,12.6,13.7,40.6,37.7,80.5,13.7,33.5,85.7,14.5,27.1,39.5,3.8,80.9,14.8
47065011413,47065011413,TN,Tennessee,Chattanooga,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47065011443,47065011443,TN,Tennessee,Chattanooga,73.2,31.4,12.6,9,7.4,79.1,3.3,66.8,33.2,28.2,8,10.1,21.7,61.5,12,15.1,39.6,38.2,78.4,13.6,30.6,83.8,14.8,28.5,37.9,4,81.1,16.3
47065011444,47065011444,TN,Tennessee,Chattanooga,79,32.2,10.7,8.7,6.1,78.8,3.6,68.4,26.3,26,7.3,11.7,23.3,56.6,16.5,16.9,49.7,39.1,82.8,14.1,39.4,86,15.7,31.8,44.8,4.7,83.4,18.6
47065011445,47065011445,TN,Tennessee,Chattanooga,74.3,29,13.3,7.3,7.1,80.3,3,69.9,34.4,30.1,7,9.6,18.7,66.2,11.1,13.5,38.9,36.5,80.3,12.1,30.2,85.6,12.8,25,37.9,3.4,80.8,13
47065011446,47065011446,TN,Tennessee,Chattanooga,73.7,32.4,12.9,8.6,8,82.6,3.2,69.4,35.7,31.9,8.1,9.4,19,66.9,11.7,11.9,39.2,39.4,78.1,12.4,29.7,84.8,13.9,25.2,36,3.6,82.3,12.5
47065011447,47065011447,TN,Tennessee,Chattanooga,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47065011700,47065011700,TN,Tennessee,Chattanooga,66.1,27.7,16.8,9.2,5.6,77.4,2.8,63,32,28.1,6.8,9.6,28.8,58.2,10.1,14.8,35.1,36.7,76.1,15.5,33.5,85.4,15.5,26.8,39.3,3.3,74.6,17
47065011900,47065011900,TN,Tennessee,Chattanooga,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47065012100,47065012100,TN,Tennessee,Chattanooga,71,34,13.1,10.7,7.6,80.8,3.4,65.8,32.8,29.7,8.8,10.2,24.2,61.7,12.1,13.3,39,40.9,76.7,14.7,30.7,83.1,16.5,28.5,36.4,4,81.3,16.6
47065012200,47065012200,TN,Tennessee,Chattanooga,77.7,36.8,7.8,14,5.3,70.6,5.5,52.5,17.7,16.3,10,14.9,34.4,34.5,23.1,27.2,54.3,41.3,82.4,21.4,49.1,85.5,24.5,46.7,50.8,8.2,82.4,40.5
47065012300,47065012300,TN,Tennessee,Chattanooga,75.3,33.5,10.4,11.2,5.8,74.9,4.1,60.2,24.1,22.5,8.5,12.3,29.1,47.6,17.2,20.1,47.5,39.9,80.8,17.4,41.2,84.8,19.1,37,45.2,5.5,81.6,26.2
